         C++/CSIM Simulation Report (Version 20.0 for MS Visual C/C++)

                           Wed Dec 02 19:28:57 2015


                     Ending simulation time:      3660.000
                     Elapsed simulation time:     3660.000
                     CPU time used (seconds):      274.155


FACILITY SUMMARY 

facility     service    service          through-    queue     response   compl
   > server  0        100.00000  0.820    0.00820                             30
   > server  1        100.00000  0.820    0.00820                             30
   > server  2        100.00000  0.820    0.00820                             30
   > server  3        100.00000  0.820    0.00820                             30
   > server  4        100.00000  0.574    0.00574                             21
   > server  5        100.00000  0.383    0.00383                             14
mem203       fcfs       0.00300  0.000    0.00601    0.00003    0.00545       22
disk203      fcfs       0.64000  0.008    0.01284    0.01630    1.26894       47
cpu204       rnd_rob  100.00000  4.071    0.04071    4.07104  100.00000      149
   > server  0        100.00000  0.820    0.00820                             30
   > server  1        100.00000  0.820    0.00820                             30
   > server  2        100.00000  0.820    0.00820                             30
   > server  3        100.00000  0.820    0.00820                             30
   > server  4        100.00000  0.546    0.00546                             20
   > server  5        100.00000  0.246    0.00246                              9
mem204       fcfs       0.00300  0.000    0.00355    0.00002    0.00508       13
disk204      fcfs       0.64000  0.005    0.00765    0.00755    0.98714       28
cpu205       rnd_rob  100.00000  4.071    0.04071    4.07104  100.00000      149
   > server  0        100.00000  0.820    0.00820                             30
   > server  1        100.00000  0.820    0.00820                             30
   > server  2        100.00000  0.820    0.00820                             30
   > server  3        100.00000  0.820    0.00820                             30
   > server  4        100.00000  0.546    0.00546                             20
   > server  5        100.00000  0.246    0.00246                              9
mem205       fcfs       0.00300  0.000    0.00956    0.00008    0.00797       35
disk205      fcfs       0.64000  0.009    0.01366    0.02116    1.54880       50
cpu206       rnd_rob  100.00000  4.180    0.04180    4.18033  100.00000      153
   > server  0        100.00000  0.820    0.00820                             30
   > server  1        100.00000  0.820    0.00820                             30
   > server  2        100.00000  0.820    0.00820                             30
   > server  3        100.00000  0.820    0.00820                             30
   > server  4        100.00000  0.574    0.00574                             21
   > server  5        100.00000  0.328    0.00328                             12
mem206       fcfs       0.00300  0.000    0.00710    0.00004    0.00577       26
disk206      fcfs       0.64000  0.008    0.01311    0.01693    1.29083       48
cpu207       rnd_rob  100.00000  4.208    0.04208    4.20765  100.00000      154
   > server  0        100.00000  0.820    0.00820                             30
   > server  1        100.00000  0.820    0.00820                             30
   > server  2        100.00000  0.820    0.00820                             30
   > server  3        100.00000  0.820    0.00820                             30
   > server  4        100.00000  0.546    0.00546                             20
   > server  5        100.00000  0.383    0.00383                             14
mem207       fcfs       0.00300  0.000    0.00683    0.00005    0.00792       25
disk207      fcfs       0.64000  0.008    0.01202    0.01358    1.13000       44
cpu208       rnd_rob  100.00000  4.126    0.04126    4.12568  100.00000      151
   > server  0        100.00000  0.820    0.00820                             30
   > server  1        100.00000  0.820    0.00820                             30
   > server  2        100.00000  0.820    0.00820                             30
   > server  3        100.00000  0.820    0.00820                             30
   > server  4        100.00000  0.628    0.00628                             23
   > server  5        100.00000  0.219    0.00219                              8
mem208       fcfs       0.00300  0.000    0.00847    0.00010    0.01152       31
disk208      fcfs       0.64000  0.009    0.01421    0.02617    1.84231       52
cpu209       rnd_rob  100.00000  4.126    0.04126    4.12568  100.00000      151
   > server  0        100.00000  0.820    0.00820                             30
   > server  1        100.00000  0.820    0.00820                             30
   > server  2        100.00000  0.820    0.00820                             30
   > server  3        100.00000  0.820    0.00820                             30
   > server  4        100.00000  0.601    0.00601                             22
   > server  5        100.00000  0.246    0.00246                              9
mem209       fcfs       0.00300  0.000    0.00683    0.00004    0.00588       25
disk209      fcfs       0.64000  0.009    0.01393    0.01761    1.26353       51
cpu210       rnd_rob  100.00000  4.235    0.04235    4.23497  100.00000      155
   > server  0        100.00000  0.820    0.00820                             30
   > server  1        100.00000  0.820    0.00820                             30
   > server  2        100.00000  0.820    0.00820                             30
   > server  3        100.00000  0.820    0.00820                             30
   > server  4        100.00000  0.656    0.00656                             24
   > server  5        100.00000  0.301    0.00301                             11
mem210       fcfs       0.00300  0.000    0.00738    0.00005    0.00622       27
disk210      fcfs       0.64000  0.008    0.01311    0.02230    1.70000       48
cpu211       rnd_rob  100.00000  4.235    0.04235    4.23497  100.00000      155
   > server  0        100.00000  0.820    0.00820                             30
   > server  1        100.00000  0.820    0.00820                             30
   > server  2        100.00000  0.820    0.00820                             30
   > server  3        100.00000  0.820    0.00820                             30
   > server  4        100.00000  0.546    0.00546                             20
   > server  5        100.00000  0.410    0.00410                             15
mem211       fcfs       0.00300  0.000    0.00820    0.00010    0.01190       30
disk211      fcfs       0.64000  0.008    0.01311    0.01837    1.40083       48
cpu212       rnd_rob  100.00000  4.153    0.04153    4.15301  100.00000      152
   > server  0        100.00000  0.820    0.00820                             30
   > server  1        100.00000  0.820    0.00820                             30
   > server  2        100.00000  0.820    0.00820                             30
   > server  3        100.00000  0.820    0.00820                             30
   > server  4        100.00000  0.574    0.00574                             21
   > server  5        100.00000  0.301    0.00301                             11
mem212       fcfs       0.00300  0.000    0.00710    0.00005    0.00750       26
disk212      fcfs       0.64000  0.008    0.01311    0.01836    1.40000       48
cpu213       rnd_rob  100.00000  4.180    0.04180    4.18033  100.00000      153
   > server  0        100.00000  0.820    0.00820                             30
   > server  1        100.00000  0.820    0.00820                             30
   > server  2        100.00000  0.820    0.00820                             30
   > server  3        100.00000  0.820    0.00820                             30
   > server  4        100.00000  0.601    0.00601                             22
   > server  5        100.00000  0.301    0.00301                             11
mem213       fcfs       0.00300  0.000    0.00710    0.00004    0.00612       26
disk213      fcfs       0.64000  0.008    0.01257    0.01656    1.31739       46
cpu214       rnd_rob  100.00000  4.317    0.04317    4.31694  100.00000      158
   > server  0        100.00000  0.820    0.00820                             30
   > server  1        100.00000  0.820    0.00820                             30
   > server  2        100.00000  0.820    0.00820                             30
   > server  3        100.00000  0.820    0.00820                             30
   > server  4        100.00000  0.656    0.00656                             24
   > server  5        100.00000  0.383    0.00383                             14
mem214       fcfs       0.00300  0.000    0.00656    0.00005    0.00775       24
disk214      fcfs       0.64000  0.009    0.01339    0.02057    1.53633       49
cpu215       rnd_rob  100.00000  4.235    0.04235    4.23497  100.00000      155
   > server  0        100.00000  0.820    0.00820                             30
   > server  1        100.00000  0.820    0.00820                             30
   > server  2        100.00000  0.820    0.00820                             30
   > server  3        100.00000  0.820    0.00820                             30
   > server  4        100.00000  0.601    0.00601                             22
   > server  5        100.00000  0.355    0.00355                             13
mem215       fcfs       0.00300  0.000    0.00929    0.00008    0.00856       34
disk215      fcfs       0.64000  0.009    0.01339    0.01621    1.21061       49
cpu216       rnd_rob  100.00000  4.044    0.04044    4.04372  100.00000      148
   > server  0        100.00000  0.820    0.00820                             30
   > server  1        100.00000  0.820    0.00820                             30
   > server  2        100.00000  0.820    0.00820                             30
   > server  3        100.00000  0.820    0.00820                             30
   > server  4        100.00000  0.519    0.00519                             19
   > server  5        100.00000  0.246    0.00246                              9
mem216       fcfs       0.00300  0.000    0.00683    0.00005    0.00756       25
disk216      fcfs       0.64000  0.007    0.01120    0.01557    1.39024       41
cpu217       rnd_rob  100.00000  4.071    0.04071    4.07104  100.00000      149
   > server  0        100.00000  0.820    0.00820                             30
   > server  1        100.00000  0.820    0.00820                             30
   > server  2        100.00000  0.820    0.00820                             30
   > server  3        100.00000  0.820    0.00820                             30
   > server  4        100.00000  0.546    0.00546                             20
   > server  5        100.00000  0.246    0.00246                              9
mem217       fcfs       0.00300  0.000    0.00464    0.00002    0.00494       17
disk217      fcfs       0.64000  0.008    0.01257    0.01725    1.37217       46
cpu218       rnd_rob  100.00000  4.126    0.04126    4.12568  100.00000      151
   > server  0        100.00000  0.820    0.00820                             30
   > server  1        100.00000  0.820    0.00820                             30
   > server  2        100.00000  0.820    0.00820                             30
   > server  3        100.00000  0.820    0.00820                             30
   > server  4        100.00000  0.546    0.00546                             20
   > server  5        100.00000  0.301    0.00301                             11
mem218       fcfs       0.00300  0.000    0.00929    0.00011    0.01165       34
disk218      fcfs       0.64000  0.008    0.01257    0.02128    1.69304       46
cpu219       rnd_rob  100.00000  4.262    0.04262    4.26230  100.00000      156
   > server  0        100.00000  0.820    0.00820                             30
   > server  1        100.00000  0.820    0.00820                             30
   > server  2        100.00000  0.820    0.00820                             30
   > server  3        100.00000  0.820    0.00820                             30
   > server  4        100.00000  0.601    0.00601                             22
   > server  5        100.00000  0.383    0.00383                             14
mem219       fcfs       0.00300  0.000    0.00656    0.00005    0.00700       24
disk219      fcfs       0.64000  0.006    0.00929    0.01513    1.62824       34
cpu220       rnd_rob  100.00000  4.235    0.04235    4.23497  100.00000      155
   > server  0        100.00000  0.820    0.00820                             30
   > server  1        100.00000  0.820    0.00820                             30
   > server  2        100.00000  0.820    0.00820                             30
   > server  3        100.00000  0.820    0.00820                             30
   > server  4        100.00000  0.601    0.00601                             22
   > server  5        100.00000  0.355    0.00355                             13
mem220       fcfs       0.00300  0.000    0.00710    0.00006    0.00796       26
disk220      fcfs       0.64000  0.008    0.01230    0.01744    1.41867       45
cpu221       rnd_rob  100.00000  4.235    0.04235    4.23497  100.00000      155
   > server  0        100.00000  0.820    0.00820                             30
   > server  1        100.00000  0.820    0.00820                             30
   > server  2        100.00000  0.820    0.00820                             30
   > server  3        100.00000  0.820    0.00820                             30
   > server  4        100.00000  0.574    0.00574                             21
   > server  5        100.00000  0.383    0.00383                             14
mem221       fcfs       0.00300  0.000    0.00328    0.00002    0.00500       12
disk221      fcfs       0.64000  0.008    0.01175    0.01451    1.23535       43
cpu222       rnd_rob  100.00000  4.071    0.04071    4.07104  100.00000      149
   > server  0        100.00000  0.820    0.00820                             30
   > server  1        100.00000  0.820    0.00820                             30
   > server  2        100.00000  0.820    0.00820                             30
   > server  3        100.00000  0.820    0.00820                             30
   > server  4        100.00000  0.519    0.00519                             19
   > server  5        100.00000  0.273    0.00273                             10
mem222       fcfs       0.00300  0.000    0.00464    0.00003    0.00565       17
disk222      fcfs       0.64000  0.009    0.01475    0.01932    1.30963       54
cpu223       rnd_rob  100.00000  4.208    0.04208    4.20765  100.00000      154
   > server  0        100.00000  0.820    0.00820                             30
   > server  1        100.00000  0.820    0.00820                             30
   > server  2        100.00000  0.820    0.00820                             30
   > server  3        100.00000  0.820    0.00820                             30
   > server  4        100.00000  0.574    0.00574                             21
   > server  5        100.00000  0.355    0.00355                             13
mem223       fcfs       0.00300  0.000    0.00601    0.00004    0.00695       22
disk223      fcfs       0.64000  0.006    0.00956    0.01014    1.06057       35
cpu224       rnd_rob  100.00000  4.071    0.04071    4.07104  100.00000      149
   > server  0        100.00000  0.820    0.00820                             30
   > server  1        100.00000  0.820    0.00820                             30
   > server  2        100.00000  0.820    0.00820                             30
   > server  3        100.00000  0.820    0.00820                             30
   > server  4        100.00000  0.546    0.00546                             20
   > server  5        100.00000  0.246    0.00246                              9
mem224       fcfs       0.00300  0.000    0.00464    0.00002    0.00529       17
disk224      fcfs       0.64000  0.007    0.01093    0.01305    1.19400       40
cpu225       rnd_rob  100.00000  4.399    0.04399    4.39891  100.00000      161
   > server  0        100.00000  0.820    0.00820                             30
   > server  1        100.00000  0.820    0.00820                             30
   > server  2        100.00000  0.820    0.00820                             30
   > server  3        100.00000  0.820    0.00820                             30
   > server  4        100.00000  0.601    0.00601                             22
   > server  5        100.00000  0.519    0.00519                             19
mem225       fcfs       0.00300  0.000    0.00738    0.00007    0.00978       27
disk225      fcfs       0.64000  0.009    0.01393    0.02137    1.53333       51
cpu226       rnd_rob  100.00000  4.208    0.04208    4.20765  100.00000      154
   > server  0        100.00000  0.820    0.00820                             30
   > server  1        100.00000  0.820    0.00820                             30
   > server  2        100.00000  0.820    0.00820                             30
   > server  3        100.00000  0.820    0.00820                             30
   > server  4        100.00000  0.601    0.00601                             22
   > server  5        100.00000  0.328    0.00328                             12
mem226       fcfs       0.00300  0.000    0.00355    0.00003    0.00762       13
disk226      fcfs       0.64000  0.007    0.01093    0.01338    1.22400       40
cpu227       rnd_rob  100.00000  4.153    0.04153    4.15301  100.00000      152
   > server  0        100.00000  0.820    0.00820                             30
   > server  1        100.00000  0.820    0.00820                             30
   > server  2        100.00000  0.820    0.00820                             30
   > server  3        100.00000  0.820    0.00820                             30
   > server  4        100.00000  0.546    0.00546                             20
   > server  5        100.00000  0.328    0.00328                             12
mem227       fcfs       0.00300  0.000    0.00137    0.00000    0.00300        5
disk227      fcfs       0.64000  0.006    0.00929    0.01282    1.38000       34
cpu228       rnd_rob  100.00000  4.290    0.04290    4.28962  100.00000      157
   > server  0        100.00000  0.820    0.00820                             30
   > server  1        100.00000  0.820    0.00820                             30
   > server  2        100.00000  0.820    0.00820                             30
   > server  3        100.00000  0.820    0.00820                             30
   > server  4        100.00000  0.601    0.00601                             22
   > server  5        100.00000  0.410    0.00410                             15
mem228       fcfs       0.00300  0.000    0.00301    0.00001    0.00382       11
disk228      fcfs       0.64000  0.005    0.00847    0.00872    1.02968       31
cpu229       rnd_rob  100.00000  4.317    0.04317    4.31694  100.00000      158
   > server  0        100.00000  0.820    0.00820                             30
   > server  1        100.00000  0.820    0.00820                             30
   > server  2        100.00000  0.820    0.00820                             30
   > server  3        100.00000  0.820    0.00820                             30
   > server  4        100.00000  0.710    0.00710                             26
   > server  5        100.00000  0.328    0.00328                             12
mem229       fcfs       0.00300  0.000    0.00164    0.00001    0.00400        6
disk229      fcfs       0.64000  0.008    0.01257    0.01468    1.16783       46
cpu230       rnd_rob  100.00000  4.180    0.04180    4.18033  100.00000      153
   > server  0        100.00000  0.820    0.00820                             30
   > server  1        100.00000  0.820    0.00820                             30
   > server  2        100.00000  0.820    0.00820                             30
   > server  3        100.00000  0.820    0.00820                             30
   > server  4        100.00000  0.601    0.00601                             22
   > server  5        100.00000  0.301    0.00301                             11
mem230       fcfs       0.00300  0.000    0.00464    0.00003    0.00724       17
disk230      fcfs       0.64000  0.007    0.01120    0.01292    1.15317       41
cpu231       rnd_rob  100.00000  4.290    0.04290    4.28962  100.00000      157
   > server  0        100.00000  0.820    0.00820                             30
   > server  1        100.00000  0.820    0.00820                             30
   > server  2        100.00000  0.820    0.00820                             30
   > server  3        100.00000  0.820    0.00820                             30
   > server  4        100.00000  0.628    0.00628                             23
   > server  5        100.00000  0.383    0.00383                             14
mem231       fcfs       0.00300  0.000    0.00301    0.00001    0.00436       11
disk231      fcfs       0.64000  0.006    0.01011    0.01302    1.28757       37
cpu232       rnd_rob  100.00000  4.399    0.04399    4.39891  100.00000      161
   > server  0        100.00000  0.820    0.00820                             30
   > server  1        100.00000  0.820    0.00820                             30
   > server  2        100.00000  0.820    0.00820                             30
   > server  3        100.00000  0.820    0.00820                             30
   > server  4        100.00000  0.710    0.00710                             26
   > server  5        100.00000  0.410    0.00410                             15
mem232       fcfs       0.00300  0.000    0.00219    0.00001    0.00450        8
disk232      fcfs       0.64000  0.007    0.01066    0.01427    1.33949       39
cpu233       rnd_rob  100.00000  4.372    0.04372    4.37158  100.00000      160
   > server  0        100.00000  0.820    0.00820                             30
   > server  1        100.00000  0.820    0.00820                             30
   > server  2        100.00000  0.820    0.00820                             30
   > server  3        100.00000  0.820    0.00820                             30
   > server  4        100.00000  0.656    0.00656                             24
   > server  5        100.00000  0.437    0.00437                             16
mem233       fcfs       0.00300  0.000    0.00738    0.00007    0.00978       27
disk233      fcfs       0.64000  0.009    0.01448    0.02125    1.46717       53
cpu234       rnd_rob  100.00000  4.262    0.04262    4.26230  100.00000      156
   > server  0        100.00000  0.820    0.00820                             30
   > server  1        100.00000  0.820    0.00820                             30
   > server  2        100.00000  0.820    0.00820                             30
   > server  3        100.00000  0.820    0.00820                             30
   > server  4        100.00000  0.601    0.00601                             22
   > server  5        100.00000  0.383    0.00383                             14
mem234       fcfs       0.00300  0.000    0.00492    0.00003    0.00550       18
disk234      fcfs       0.64000  0.007    0.01148    0.01381    1.20381       42
cpu235       rnd_rob  100.00000  4.126    0.04126    4.12568  100.00000      151
   > server  0        100.00000  0.820    0.00820                             30
   > server  1        100.00000  0.820    0.00820                             30
   > server  2        100.00000  0.820    0.00820                             30
   > server  3        100.00000  0.820    0.00820                             30
   > server  4        100.00000  0.628    0.00628                             23
   > server  5        100.00000  0.219    0.00219                              8
mem235       fcfs       0.00300  0.000    0.00301    0.00001    0.00464       11
disk235      fcfs       0.64000  0.007    0.01093    0.01268    1.16000       40
cpu236       rnd_rob  100.00000  4.153    0.04153    4.15301  100.00000      152
   > server  0        100.00000  0.820    0.00820                             30
   > server  1        100.00000  0.820    0.00820                             30
   > server  2        100.00000  0.820    0.00820                             30
   > server  3        100.00000  0.820    0.00820                             30
   > server  4        100.00000  0.601    0.00601                             22
   > server  5        100.00000  0.273    0.00273                             10
mem236       fcfs       0.00300  0.000    0.00628    0.00007    0.01043       23
disk236      fcfs       0.64000  0.008    0.01175    0.01396    1.18791       43
cpu237       rnd_rob  100.00000  4.426    0.04426    4.42623  100.00000      162
   > server  0        100.00000  0.820    0.00820                             30
   > server  1        100.00000  0.820    0.00820                             30
   > server  2        100.00000  0.820    0.00820                             30
   > server  3        100.00000  0.820    0.00820                             30
   > server  4        100.00000  0.738    0.00738                             27
   > server  5        100.00000  0.410    0.00410                             15
mem237       fcfs       0.00300  0.000    0.00273    0.00001    0.00420       10
disk237      fcfs       0.64000  0.006    0.01011    0.01049    1.03784       37
cpu238       rnd_rob  100.00000  4.071    0.04071    4.07104  100.00000      149
   > server  0        100.00000  0.820    0.00820                             30
   > server  1        100.00000  0.820    0.00820                             30
   > server  2        100.00000  0.820    0.00820                             30
   > server  3        100.00000  0.820    0.00820                             30
   > server  4        100.00000  0.574    0.00574                             21
   > server  5        100.00000  0.219    0.00219                              8
mem238       fcfs       0.00300  0.000    0.00383    0.00002    0.00579       14
disk238      fcfs       0.64000  0.007    0.01038    0.01167    1.12421       38
cpu239       rnd_rob  100.00000  4.208    0.04208    4.20765  100.00000      154
   > server  0        100.00000  0.820    0.00820                             30
   > server  1        100.00000  0.820    0.00820                             30
   > server  2        100.00000  0.820    0.00820                             30
   > server  3        100.00000  0.820    0.00820                             30
   > server  4        100.00000  0.656    0.00656                             24
   > server  5        100.00000  0.273    0.00273                             10
mem239       fcfs       0.00300  0.000    0.00683    0.00005    0.00684       25
disk239      fcfs       0.64000  0.008    0.01175    0.01539    1.30977       43
cpu240       rnd_rob  100.00000  4.044    0.04044    4.04372  100.00000      148
   > server  0        100.00000  0.820    0.00820                             30
   > server  1        100.00000  0.820    0.00820                             30
   > server  2        100.00000  0.820    0.00820                             30
   > server  3        100.00000  0.820    0.00820                             30
   > server  4        100.00000  0.546    0.00546                             20
   > server  5        100.00000  0.219    0.00219                              8
mem240       fcfs       0.00300  0.000    0.00437    0.00002    0.00563       16
disk240      fcfs       0.64000  0.009    0.01339    0.01562    1.16653       49
cpu241       rnd_rob  100.00000  4.317    0.04317    4.31694  100.00000      158
   > server  0        100.00000  0.820    0.00820                             30
   > server  1        100.00000  0.820    0.00820                             30
   > server  2        100.00000  0.820    0.00820                             30
   > server  3        100.00000  0.820    0.00820                             30
   > server  4        100.00000  0.628    0.00628                             23
   > server  5        100.00000  0.410    0.00410                             15
mem241       fcfs       0.00300  0.000    0.00328    0.00002    0.00550       12
disk241      fcfs       0.64000  0.007    0.01093    0.01082    0.99000       40
cpu242       rnd_rob  100.00000  4.126    0.04126    4.12568  100.00000      151
   > server  0        100.00000  0.820    0.00820                             30
   > server  1        100.00000  0.820    0.00820                             30
   > server  2        100.00000  0.820    0.00820                             30
   > server  3        100.00000  0.820    0.00820                             30
   > server  4        100.00000  0.574    0.00574                             21
   > server  5        100.00000  0.273    0.00273                             10
mem242       fcfs       0.00300  0.000    0.00546    0.00004    0.00645       20
disk242      fcfs       0.64000  0.008    0.01175    0.01469    1.25023       43
cpu243       rnd_rob  100.00000  4.153    0.04153    4.15301  100.00000      152
   > server  0        100.00000  0.820    0.00820                             30
   > server  1        100.00000  0.820    0.00820                             30
   > server  2        100.00000  0.820    0.00820                             30
   > server  3        100.00000  0.820    0.00820                             30
   > server  4        100.00000  0.574    0.00574                             21
   > server  5        100.00000  0.301    0.00301                             11
mem243       fcfs       0.00300  0.000    0.00191    0.00001    0.00429        7
disk243      fcfs       0.64000  0.008    0.01284    0.01381    1.07574       47
cpu244       rnd_rob  100.00000  4.208    0.04208    4.20765  100.00000      154
   > server  0        100.00000  0.820    0.00820                             30
   > server  1        100.00000  0.820    0.00820                             30
   > server  2        100.00000  0.820    0.00820                             30
   > server  3        100.00000  0.820    0.00820                             30
   > server  4        100.00000  0.574    0.00574                             21
   > server  5        100.00000  0.355    0.00355                             13
mem244       fcfs       0.00300  0.000    0.00328    0.00002    0.00525       12
disk244      fcfs       0.64000  0.008    0.01202    0.01337    1.11182       44
cpu245       rnd_rob  100.00000  4.153    0.04153    4.15301  100.00000      152
   > server  0        100.00000  0.820    0.00820                             30
   > server  1        100.00000  0.820    0.00820                             30
   > server  2        100.00000  0.820    0.00820                             30
   > server  3        100.00000  0.820    0.00820                             30
   > server  4        100.00000  0.574    0.00574                             21
   > server  5        100.00000  0.301    0.00301                             11
mem245       fcfs       0.00300  0.000    0.00546    0.00003    0.00615       20
disk245      fcfs       0.64000  0.009    0.01421    0.01754    1.23462       52
cpu246       rnd_rob  100.00000  4.208    0.04208    4.20765  100.00000      154
   > server  0        100.00000  0.820    0.00820                             30
   > server  1        100.00000  0.820    0.00820                             30
   > server  2        100.00000  0.820    0.00820                             30
   > server  3        100.00000  0.820    0.00820                             30
   > server  4        100.00000  0.628    0.00628                             23
   > server  5        100.00000  0.301    0.00301                             11
mem246       fcfs       0.00300  0.000    0.00109    0.00000    0.00300        4
disk246      fcfs       0.64000  0.010    0.01530    0.02313    1.51143       56
cpu247       rnd_rob  100.00000  4.208    0.04208    4.20765  100.00000      154
   > server  0        100.00000  0.820    0.00820                             30
   > server  1        100.00000  0.820    0.00820                             30
   > server  2        100.00000  0.820    0.00820                             30
   > server  3        100.00000  0.820    0.00820                             30
   > server  4        100.00000  0.628    0.00628                             23
   > server  5        100.00000  0.301    0.00301                             11
mem247       fcfs       0.00300  0.000    0.00574    0.00004    0.00771       21
disk247      fcfs       0.64000  0.010    0.01612    0.02251    1.39661       59
cpu248       rnd_rob  100.00000  4.317    0.04317    4.31694  100.00000      158
   > server  0        100.00000  0.820    0.00820                             30
   > server  1        100.00000  0.820    0.00820                             30
   > server  2        100.00000  0.820    0.00820                             30
   > server  3        100.00000  0.820    0.00820                             30
   > server  4        100.00000  0.710    0.00710                             26
   > server  5        100.00000  0.328    0.00328                             12
mem248       fcfs       0.00300  0.000    0.00328    0.00001    0.00400       12
disk248      fcfs       0.64000  0.009    0.01393    0.01680    1.20549       51
cpu249       rnd_rob  100.00000  4.235    0.04235    4.23497  100.00000      155
   > server  0        100.00000  0.820    0.00820                             30
   > server  1        100.00000  0.820    0.00820                             30
   > server  2        100.00000  0.820    0.00820                             30
   > server  3        100.00000  0.820    0.00820                             30
   > server  4        100.00000  0.574    0.00574                             21
   > server  5        100.00000  0.383    0.00383                             14
mem249       fcfs       0.00300  0.000    0.00410    0.00002    0.00580       15
disk249      fcfs       0.64000  0.008    0.01175    0.01329    1.13116       43
cpu250       rnd_rob  100.00000  4.180    0.04180    4.18033  100.00000      153
   > server  0        100.00000  0.820    0.00820                             30
   > server  1        100.00000  0.820    0.00820                             30
   > server  2        100.00000  0.820    0.00820                             30
   > server  3        100.00000  0.820    0.00820                             30
   > server  4        100.00000  0.574    0.00574                             21
   > server  5        100.00000  0.328    0.00328                             12
mem250       fcfs       0.00300  0.000    0.00246    0.00001    0.00400        9
disk250      fcfs       0.64000  0.007    0.01120    0.01150    1.02634       41
cpu251       rnd_rob  100.00000  4.399    0.04399    4.39891  100.00000      161
   > server  0        100.00000  0.820    0.00820                             30
   > server  1        100.00000  0.820    0.00820                             30
   > server  2        100.00000  0.820    0.00820                             30
   > server  3        100.00000  0.820    0.00820                             30
   > server  4        100.00000  0.683    0.00683                             25
   > server  5        100.00000  0.437    0.00437                             16
mem251       fcfs       0.00300  0.000    0.00301    0.00001    0.00409       11
disk251      fcfs       0.64000  0.008    0.01311    0.01360    1.03667       48
cpu252       rnd_rob  100.00000  4.180    0.04180    4.18033  100.00000      153
   > server  0        100.00000  0.820    0.00820                             30
   > server  1        100.00000  0.820    0.00820                             30
   > server  2        100.00000  0.820    0.00820                             30
   > server  3        100.00000  0.820    0.00820                             30
   > server  4        100.00000  0.601    0.00601                             22
   > server  5        100.00000  0.301    0.00301                             11
mem252       fcfs       0.00300  0.000    0.00383    0.00002    0.00536       14
disk252      fcfs       0.64000  0.008    0.01230    0.01537    1.24978       45
cpu253       rnd_rob  100.00000  4.262    0.04262    4.26230  100.00000      156
   > server  0        100.00000  0.820    0.00820                             30
   > server  1        100.00000  0.820    0.00820                             30
   > server  2        100.00000  0.820    0.00820                             30
   > server  3        100.00000  0.820    0.00820                             30
   > server  4        100.00000  0.628    0.00628                             23
   > server  5        100.00000  0.355    0.00355                             13
mem253       fcfs       0.00300  0.000    0.00164    0.00000    0.00300        6
disk253      fcfs       0.64000  0.008    0.01230    0.01337    1.08711       45
cpu254       rnd_rob  100.00000  4.071    0.04071    4.07104  100.00000      149
   > server  0        100.00000  0.820    0.00820                             30
   > server  1        100.00000  0.820    0.00820                             30
   > server  2        100.00000  0.820    0.00820                             30
   > server  3        100.00000  0.820    0.00820                             30
   > server  4        100.00000  0.574    0.00574                             21
   > server  5        100.00000  0.219    0.00219                              8
mem254       fcfs       0.00300  0.000    0.00328    0.00001    0.00400       12
disk254      fcfs       0.64000  0.009    0.01448    0.01861    1.28528       53
cpu255       rnd_rob  100.00000  4.180    0.04180    4.18033  100.00000      153
   > server  0        100.00000  0.820    0.00820                             30
   > server  1        100.00000  0.820    0.00820                             30
   > server  2        100.00000  0.820    0.00820                             30
   > server  3        100.00000  0.820    0.00820                             30
   > server  4        100.00000  0.546    0.00546                             20
   > server  5        100.00000  0.355    0.00355                             13
mem255       fcfs       0.00300  0.000    0.00328    0.00002    0.00550       12
disk255      fcfs       0.64000  0.010    0.01585    0.01964    1.23931       58
cpu256       rnd_rob  100.00000  4.235    0.04235    4.23497  100.00000      155
   > server  0        100.00000  0.820    0.00820                             30
   > server  1        100.00000  0.820    0.00820                             30
   > server  2        100.00000  0.820    0.00820                             30
   > server  3        100.00000  0.820    0.00820                             30
   > server  4        100.00000  0.628    0.00628                             23
   > server  5        100.00000  0.328    0.00328                             12
mem256       fcfs       0.00300  0.000    0.00437    0.00002    0.00450       16
disk256      fcfs       0.64000  0.007    0.01120    0.01207    1.07707       41
cpu257       rnd_rob  100.00000  4.126    0.04126    4.12568  100.00000      151
   > server  0        100.00000  0.820    0.00820                             30
   > server  1        100.00000  0.820    0.00820                             30
   > server  2        100.00000  0.820    0.00820                             30
   > server  3        100.00000  0.820    0.00820                             30
   > server  4        100.00000  0.601    0.00601                             22
   > server  5        100.00000  0.246    0.00246                              9
mem257       fcfs       0.00300  0.000    0.00601    0.00004    0.00682       22
disk257      fcfs       0.64000  0.009    0.01393    0.01499    1.07608       51
cpu258       rnd_rob  100.00000  4.071    0.04071    4.07104  100.00000      149
   > server  0        100.00000  0.820    0.00820                             30
   > server  1        100.00000  0.820    0.00820                             30
   > server  2        100.00000  0.820    0.00820                             30
   > server  3        100.00000  0.820    0.00820                             30
   > server  4        100.00000  0.519    0.00519                             19
   > server  5        100.00000  0.273    0.00273                             10
mem258       fcfs       0.00300  0.000    0.00410    0.00002    0.00460       15
disk258      fcfs       0.64000  0.007    0.01148    0.01367    1.19143       42
cpu259       rnd_rob  100.00000  4.317    0.04317    4.31694  100.00000      158
   > server  0        100.00000  0.820    0.00820                             30
   > server  1        100.00000  0.820    0.00820                             30
   > server  2        100.00000  0.820    0.00820                             30
