         C++/CSIM Simulation Report (Version 20.0 for MS Visual C/C++)

                           Thu Dec 10 22:37:42 2015


                     Ending simulation time:      3698.153
                     Elapsed simulation time:     3698.153
                     CPU time used (seconds):      784.605


FACILITY SUMMARY 

facility     service    service          through-    queue     response   compl
disk185      fcfs       0.64000  0.010    0.01541    0.01979    1.28421       57
cpu186       rnd_rob   94.82143  7.179    0.07571    7.17926   94.82143      280
   > server  0         94.44444  0.919    0.00973                             36
   > server  1         95.83333  0.933    0.00973                             36
   > server  2         91.66667  0.892    0.00973                             36
   > server  3         94.28571  0.892    0.00946                             35
   > server  4         95.71429  0.906    0.00946                             35
   > server  5         95.71429  0.906    0.00946                             35
   > server  6         95.58824  0.879    0.00919                             34
   > server  7         95.45455  0.852    0.00892                             33
mem186       fcfs       0.00300  0.000    0.00676    0.00003    0.00432       25
disk186      fcfs       0.64000  0.010    0.01514    0.01420    0.93786       56
cpu187       rnd_rob   95.39007  7.274    0.07625    7.27390   95.39007      282
   > server  0         94.59459  0.946    0.01000                             37
   > server  1         93.05556  0.906    0.00973                             36
   > server  2         90.54054  0.906    0.01000                             37
   > server  3         95.71429  0.906    0.00946                             35
   > server  4         97.14286  0.919    0.00946                             35
   > server  5         98.52941  0.906    0.00919                             34
   > server  6         97.05882  0.892    0.00919                             34
   > server  7         97.05882  0.892    0.00919                             34
mem187       fcfs       0.00300  0.000    0.00730    0.00003    0.00444       27
disk187      fcfs       0.64000  0.007    0.01082    0.01145    1.05900       40
cpu188       rnd_rob   94.89437  7.287    0.07680    7.28742   94.89437      284
   > server  0         94.44444  0.919    0.00973                             36
   > server  1         97.14286  0.919    0.00946                             35
   > server  2         95.83333  0.933    0.00973                             36
   > server  3         93.24324  0.933    0.01000                             37
   > server  4         95.71429  0.906    0.00946                             35
   > server  5         97.05882  0.892    0.00919                             34
   > server  6         92.85714  0.879    0.00946                             35
   > server  7         93.05556  0.906    0.00973                             36
mem188       fcfs       0.00300  0.000    0.00622    0.00002    0.00378       23
disk188      fcfs       0.64000  0.007    0.01163    0.00977    0.84000       43
cpu189       rnd_rob   95.00000  7.193    0.07571    7.19278   95.00000      280
   > server  0         97.14286  0.919    0.00946                             35
   > server  1         91.89189  0.919    0.01000                             37
   > server  2         97.14286  0.919    0.00946                             35
   > server  3        100.00000  0.919    0.00919                             34
   > server  4         91.66667  0.892    0.00973                             36
   > server  5         92.85714  0.879    0.00946                             35
   > server  6         92.85714  0.879    0.00946                             35
   > server  7         96.96970  0.865    0.00892                             33
mem189       fcfs       0.00300  0.000    0.00568    0.00002    0.00357       21
disk189      fcfs       0.64000  0.008    0.01325    0.01363    1.02857       49
cpu190       rnd_rob   95.05300  7.274    0.07652    7.27390   95.05300      283
   > server  0         93.24324  0.933    0.01000                             37
   > server  1         94.44444  0.919    0.00973                             36
   > server  2         93.24324  0.933    0.01000                             37
   > server  3         95.83333  0.933    0.00973                             36
   > server  4         98.52941  0.906    0.00919                             34
   > server  5         95.71429  0.906    0.00946                             35
   > server  6         92.85714  0.879    0.00946                             35
   > server  7         96.96970  0.865    0.00892                             33
mem190       fcfs       0.00300  0.000    0.00649    0.00003    0.00438       24
disk190      fcfs       0.64000  0.008    0.01190    0.01539    1.29364       44
cpu191       rnd_rob   96.04317  7.220    0.07517    7.21982   96.04317      278
   > server  0         97.22222  0.946    0.00973                             36
   > server  1         95.83333  0.933    0.00973                             36
   > server  2         95.83333  0.933    0.00973                             36
   > server  3         95.71429  0.906    0.00946                             35
   > server  4         94.28571  0.892    0.00946                             35
   > server  5         95.58824  0.879    0.00919                             34
   > server  6         98.48485  0.879    0.00892                             33
   > server  7         95.45455  0.852    0.00892                             33
mem191       fcfs       0.00300  0.000    0.00595    0.00003    0.00477       22
disk191      fcfs       0.64000  0.009    0.01433    0.01808    1.26189       53
cpu192       rnd_rob   96.41577  7.274    0.07544    7.27390   96.41577      279
   > server  0        100.00000  0.946    0.00946                             35
   > server  1         95.83333  0.933    0.00973                             36
   > server  2         98.52941  0.906    0.00919                             34
   > server  3         93.05556  0.906    0.00973                             36
   > server  4         97.14286  0.919    0.00946                             35
   > server  5         97.05882  0.892    0.00919                             34
   > server  6         97.05882  0.892    0.00919                             34
   > server  7         92.85714  0.879    0.00946                             35
mem192       fcfs       0.00300  0.000    0.00595    0.00003    0.00477       22
disk192      fcfs       0.64000  0.011    0.01649    0.02178    1.32066       61
cpu193       rnd_rob   95.98540  7.112    0.07409    7.11166   95.98540      274
   > server  0         97.14286  0.919    0.00946                             35
   > server  1         94.28571  0.892    0.00946                             35
   > server  2         94.28571  0.892    0.00946                             35
   > server  3         97.05882  0.892    0.00919                             34
   > server  4         95.58824  0.879    0.00919                             34
   > server  5         97.05882  0.892    0.00919                             34
   > server  6         95.58824  0.879    0.00919                             34
   > server  7         96.96970  0.865    0.00892                             33
mem193       fcfs       0.00300  0.000    0.00541    0.00003    0.00480       20
disk193      fcfs       0.64000  0.006    0.00946    0.00848    0.89600       35
cpu194       rnd_rob   95.35714  7.220    0.07571    7.21982   95.35714      280
   > server  0         91.89189  0.919    0.01000                             37
   > server  1         97.14286  0.919    0.00946                             35
   > server  2         97.14286  0.919    0.00946                             35
   > server  3         93.05556  0.906    0.00973                             36
   > server  4         91.66667  0.892    0.00973                             36
   > server  5         95.58824  0.879    0.00919                             34
   > server  6         97.05882  0.892    0.00919                             34
   > server  7        100.00000  0.892    0.00892                             33
mem194       fcfs       0.00300  0.000    0.00541    0.00002    0.00360       20
disk194      fcfs       0.64000  0.007    0.01136    0.01388    1.22190       42
cpu195       rnd_rob   95.66787  7.166    0.07490    7.16574   95.66787      277
   > server  0         94.44444  0.919    0.00973                             36
   > server  1         94.44444  0.919    0.00973                             36
   > server  2         93.05556  0.906    0.00973                             36
   > server  3         98.52941  0.906    0.00919                             34
   > server  4         93.05556  0.906    0.00973                             36
   > server  5         98.48485  0.879    0.00892                             33
   > server  6         98.48485  0.879    0.00892                             33
   > server  7         95.45455  0.852    0.00892                             33
mem195       fcfs       0.00300  0.000    0.00784    0.00004    0.00538       29
disk195      fcfs       0.64000  0.008    0.01298    0.01825    1.40583       48
cpu196       rnd_rob   94.56140  7.287    0.07707    7.28742   94.56140      285
   > server  0         91.89189  0.919    0.01000                             37
   > server  1         95.83333  0.933    0.00973                             36
   > server  2         95.83333  0.933    0.00973                             36
   > server  3         95.83333  0.933    0.00973                             36
   > server  4         93.05556  0.906    0.00973                             36
   > server  5         95.71429  0.906    0.00946                             35
   > server  6         95.58824  0.879    0.00919                             34
   > server  7         92.85714  0.879    0.00946                             35
mem196       fcfs       0.00300  0.000    0.01136    0.00009    0.00771       42
disk196      fcfs       0.64000  0.011    0.01785    0.02137    1.19758       66
cpu197       rnd_rob   94.32624  7.193    0.07625    7.19278   94.32624      282
   > server  0         95.71429  0.906    0.00946                             35
   > server  1         91.66667  0.892    0.00973                             36
   > server  2         93.05556  0.906    0.00973                             36
   > server  3         94.44444  0.919    0.00973                             36
   > server  4         94.28571  0.892    0.00946                             35
   > server  5         95.71429  0.906    0.00946                             35
   > server  6         94.28571  0.892    0.00946                             35
   > server  7         95.58824  0.879    0.00919                             34
mem197       fcfs       0.00300  0.000    0.00595    0.00002    0.00409       22
disk197      fcfs       0.64000  0.010    0.01487    0.01615    1.08582       55
cpu198       rnd_rob   95.03546  7.247    0.07625    7.24686   95.03546      282
   > server  0         94.59459  0.946    0.01000                             37
   > server  1         94.44444  0.919    0.00973                             36
   > server  2         93.05556  0.906    0.00973                             36
   > server  3         95.71429  0.906    0.00946                             35
   > server  4         91.66667  0.892    0.00973                             36
   > server  5         97.05882  0.892    0.00919                             34
   > server  6         98.52941  0.906    0.00919                             34
   > server  7         95.58824  0.879    0.00919                             34
mem198       fcfs       0.00300  0.000    0.00568    0.00002    0.00371       21
disk198      fcfs       0.64000  0.006    0.00946    0.00717    0.75771       35
cpu199       rnd_rob   96.26335  7.314    0.07598    7.31446   96.26335      281
   > server  0        100.00000  0.946    0.00946                             35
   > server  1         91.89189  0.919    0.01000                             37
   > server  2         93.24324  0.933    0.01000                             37
   > server  3         97.14286  0.919    0.00946                             35
   > server  4         97.05882  0.892    0.00919                             34
   > server  5         93.05556  0.906    0.00973                             36
   > server  6         98.52941  0.906    0.00919                             34
   > server  7        100.00000  0.892    0.00892                             33
mem199       fcfs       0.00300  0.000    0.00649    0.00003    0.00513       24
disk199      fcfs       0.64000  0.008    0.01298    0.01734    1.33583       48
cpu200       rnd_rob   94.16961  7.206    0.07652    7.20630   94.16961      283
   > server  0         91.89189  0.919    0.01000                             37
   > server  1         97.14286  0.919    0.00946                             35
   > server  2         91.66667  0.892    0.00973                             36
   > server  3         94.28571  0.892    0.00946                             35
   > server  4         90.54054  0.906    0.01000                             37
   > server  5         97.05882  0.892    0.00919                             34
   > server  6         97.05882  0.892    0.00919                             34
   > server  7         94.28571  0.892    0.00946                             35
mem200       fcfs       0.00300  0.000    0.00892    0.00004    0.00418       33
disk200      fcfs       0.64000  0.008    0.01298    0.01182    0.91083       48
cpu201       rnd_rob   95.40636  7.301    0.07652    7.30094   95.40636      283
   > server  0         91.89189  0.919    0.01000                             37
   > server  1         95.83333  0.933    0.00973                             36
   > server  2         97.14286  0.919    0.00946                             35
   > server  3         95.71429  0.906    0.00946                             35
   > server  4         98.52941  0.906    0.00919                             34
   > server  5         94.44444  0.919    0.00973                             36
   > server  6         93.05556  0.906    0.00973                             36
   > server  7         97.05882  0.892    0.00919                             34
mem201       fcfs       0.00300  0.000    0.00460    0.00002    0.00335       17
disk201      fcfs       0.64000  0.005    0.00757    0.00571    0.75429       28
cpu202       rnd_rob   94.50355  7.206    0.07625    7.20630   94.50355      282
   > server  0         97.14286  0.919    0.00946                             35
   > server  1         97.14286  0.919    0.00946                             35
   > server  2         91.66667  0.892    0.00973                             36
   > server  3         91.66667  0.892    0.00973                             36
   > server  4         93.05556  0.906    0.00973                             36
   > server  5         95.71429  0.906    0.00946                             35
   > server  6         94.28571  0.892    0.00946                             35
   > server  7         95.58824  0.879    0.00919                             34
mem202       fcfs       0.00300  0.000    0.00784    0.00003    0.00403       29
disk202      fcfs       0.64000  0.008    0.01190    0.01121    0.94182       44
cpu203       rnd_rob   94.75524  7.328    0.07734    7.32798   94.75524      286
   > server  0         94.44444  0.919    0.00973                             36
   > server  1         91.89189  0.919    0.01000                             37
   > server  2         94.44444  0.919    0.00973                             36
   > server  3         94.44444  0.919    0.00973                             36
   > server  4         98.57143  0.933    0.00946                             35
   > server  5         93.05556  0.906    0.00973                             36
   > server  6         97.14286  0.919    0.00946                             35
   > server  7         94.28571  0.892    0.00946                             35
mem203       fcfs       0.00300  0.000    0.00838    0.00004    0.00484       31
disk203      fcfs       0.64000  0.007    0.01109    0.00948    0.85463       41
cpu204       rnd_rob   94.83986  7.206    0.07598    7.20630   94.83986      281
   > server  0         95.71429  0.906    0.00946                             35
   > server  1         98.52941  0.906    0.00919                             34
   > server  2         91.66667  0.892    0.00973                             36
   > server  3         93.05556  0.906    0.00973                             36
   > server  4         95.71429  0.906    0.00946                             35
   > server  5         92.85714  0.879    0.00946                             35
   > server  6         95.71429  0.906    0.00946                             35
   > server  7         95.71429  0.906    0.00946                             35
mem204       fcfs       0.00300  0.000    0.00352    0.00001    0.00300       13
disk204      fcfs       0.64000  0.006    0.00973    0.00759    0.78000       36
cpu205       rnd_rob   94.89437  7.287    0.07680    7.28742   94.89437      284
   > server  0         94.44444  0.919    0.00973                             36
   > server  1         98.57143  0.933    0.00946                             35
   > server  2         91.89189  0.919    0.01000                             37
   > server  3         95.71429  0.906    0.00946                             35
   > server  4         94.44444  0.919    0.00973                             36
   > server  5         93.05556  0.906    0.00973                             36
   > server  6         94.28571  0.892    0.00946                             35
   > server  7         97.05882  0.892    0.00919                             34
mem205       fcfs       0.00300  0.000    0.00946    0.00006    0.00583       35
disk205      fcfs       0.64000  0.006    0.00973    0.00972    0.99889       36
cpu206       rnd_rob   93.72822  7.274    0.07761    7.27390   93.72822      287
   > server  0         91.89189  0.919    0.01000                             37
   > server  1         93.24324  0.933    0.01000                             37
   > server  2         94.44444  0.919    0.00973                             36
   > server  3         95.71429  0.906    0.00946                             35
   > server  4         93.05556  0.906    0.00973                             36
   > server  5         94.28571  0.892    0.00946                             35
   > server  6         91.66667  0.892    0.00973                             36
   > server  7         95.71429  0.906    0.00946                             35
mem206       fcfs       0.00300  0.000    0.00703    0.00003    0.00358       26
disk206      fcfs       0.64000  0.008    0.01217    0.01019    0.83733       45
cpu207       rnd_rob   94.23077  7.287    0.07734    7.28742   94.23077      286
   > server  0         90.78947  0.933    0.01028                             38
   > server  1         90.78947  0.933    0.01028                             38
   > server  2         97.14286  0.919    0.00946                             35
   > server  3         95.71429  0.906    0.00946                             35
   > server  4         95.71429  0.906    0.00946                             35
   > server  5         95.71429  0.906    0.00946                             35
   > server  6         91.66667  0.892    0.00973                             36
   > server  7         97.05882  0.892    0.00919                             34
mem207       fcfs       0.00300  0.000    0.00838    0.00003    0.00387       31
disk207      fcfs       0.64000  0.009    0.01352    0.01141    0.84400       50
cpu208       rnd_rob   95.08772  7.328    0.07707    7.32798   95.08772      285
   > server  0         95.83333  0.933    0.00973                             36
   > server  1         95.83333  0.933    0.00973                             36
   > server  2         94.44444  0.919    0.00973                             36
   > server  3         97.14286  0.919    0.00946                             35
   > server  4         94.44444  0.919    0.00973                             36
   > server  5         95.71429  0.906    0.00946                             35
   > server  6         91.66667  0.892    0.00973                             36
   > server  7         95.71429  0.906    0.00946                             35
mem208       fcfs       0.00300  0.000    0.00433    0.00001    0.00319       16
disk208      fcfs       0.64000  0.007    0.01055    0.00717    0.68000       39
cpu209       rnd_rob   93.85965  7.233    0.07707    7.23334   93.85965      285
   > server  0         97.14286  0.919    0.00946                             35
   > server  1         89.18919  0.892    0.01000                             37
   > server  2         95.71429  0.906    0.00946                             35
   > server  3         90.54054  0.906    0.01000                             37
   > server  4         93.05556  0.906    0.00973                             36
   > server  5         95.71429  0.906    0.00946                             35
   > server  6         95.71429  0.906    0.00946                             35
   > server  7         94.28571  0.892    0.00946                             35
mem209       fcfs       0.00300  0.000    0.00973    0.00005    0.00517       36
disk209      fcfs       0.64000  0.009    0.01433    0.01383    0.96528       53
cpu210       rnd_rob   95.19573  7.233    0.07598    7.23334   95.19573      281
   > server  0         91.89189  0.919    0.01000                             37
   > server  1         95.71429  0.906    0.00946                             35
   > server  2         97.14286  0.919    0.00946                             35
   > server  3         93.05556  0.906    0.00973                             36
   > server  4         95.71429  0.906    0.00946                             35
   > server  5         94.28571  0.892    0.00946                             35
   > server  6         97.05882  0.892    0.00919                             34
   > server  7         97.05882  0.892    0.00919                             34
mem210       fcfs       0.00300  0.000    0.00541    0.00002    0.00345       20
disk210      fcfs       0.64000  0.005    0.00811    0.00571    0.70400       30
cpu211       rnd_rob   95.61404  7.369    0.07707    7.36854   95.61404      285
   > server  0         91.89189  0.919    0.01000                             37
   > server  1         97.22222  0.946    0.00973                             36
   > server  2         98.57143  0.933    0.00946                             35
   > server  3         95.71429  0.906    0.00946                             35
   > server  4         95.71429  0.906    0.00946                             35
   > server  5         91.89189  0.919    0.01000                             37
   > server  6         97.14286  0.919    0.00946                             35
   > server  7         97.14286  0.919    0.00946                             35
mem211       fcfs       0.00300  0.000    0.00514    0.00004    0.00758       19
disk211      fcfs       0.64000  0.007    0.01136    0.01222    1.07619       42
cpu212       rnd_rob   94.69965  7.247    0.07652    7.24686   94.69965      283
   > server  0         91.89189  0.919    0.01000                             37
   > server  1         97.14286  0.919    0.00946                             35
   > server  2         95.71429  0.906    0.00946                             35
   > server  3         95.71429  0.906    0.00946                             35
   > server  4         93.05556  0.906    0.00973                             36
   > server  5         97.14286  0.919    0.00946                             35
   > server  6         94.28571  0.892    0.00946                             35
   > server  7         92.85714  0.879    0.00946                             35
mem212       fcfs       0.00300  0.000    0.00649    0.00003    0.00400       24
disk212      fcfs       0.64000  0.006    0.01000    0.00725    0.72432       37
cpu213       rnd_rob   94.34629  7.220    0.07652    7.21982   94.34629      283
   > server  0         94.44444  0.919    0.00973                             36
   > server  1         95.71429  0.906    0.00946                             35
   > server  2         94.44444  0.919    0.00973                             36
   > server  3         94.28571  0.892    0.00946                             35
   > server  4         91.66667  0.892    0.00973                             36
   > server  5         91.66667  0.892    0.00973                             36
   > server  6         97.05882  0.892    0.00919                             34
   > server  7         95.71429  0.906    0.00946                             35
mem213       fcfs       0.00300  0.000    0.01271    0.00007    0.00581       47
disk213      fcfs       0.64000  0.010    0.01541    0.01797    1.16561       57
cpu214       rnd_rob   94.09722  7.328    0.07788    7.32798   94.09722      288
   > server  0         91.89189  0.919    0.01000                             37
   > server  1         97.14286  0.919    0.00946                             35
   > server  2         94.44444  0.919    0.00973                             36
   > server  3         93.24324  0.933    0.01000                             37
   > server  4         98.52941  0.906    0.00919                             34
   > server  5         90.54054  0.906    0.01000                             37
   > server  6         93.05556  0.906    0.00973                             36
   > server  7         94.44444  0.919    0.00973                             36
mem214       fcfs       0.00300  0.000    0.00865    0.00004    0.00413       32
disk214      fcfs       0.64000  0.010    0.01568    0.01588    1.01241       58
cpu215       rnd_rob   96.22302  7.233    0.07517    7.23334   96.22302      278
   > server  0         91.89189  0.919    0.01000                             37
   > server  1         93.05556  0.906    0.00973                             36
   > server  2         97.14286  0.919    0.00946                             35
   > server  3         98.52941  0.906    0.00919                             34
   > server  4         98.52941  0.906    0.00919                             34
   > server  5         98.52941  0.906    0.00919                             34
   > server  6         97.05882  0.892    0.00919                             34
   > server  7         95.58824  0.879    0.00919                             34
mem215       fcfs       0.00300  0.000    0.00514    0.00002    0.00426       19
disk215      fcfs       0.64000  0.005    0.00730    0.00527    0.72148       27
cpu216       rnd_rob   95.03546  7.247    0.07625    7.24686   95.03546      282
   > server  0         91.89189  0.919    0.01000                             37
   > server  1         94.44444  0.919    0.00973                             36
   > server  2         94.44444  0.919    0.00973                             36
   > server  3         94.28571  0.892    0.00946                             35
   > server  4         97.14286  0.919    0.00946                             35
   > server  5         97.05882  0.892    0.00919                             34
   > server  6         94.28571  0.892    0.00946                             35
   > server  7         97.05882  0.892    0.00919                             34
mem216       fcfs       0.00300  0.000    0.00946    0.00004    0.00437       35
disk216      fcfs       0.64000  0.006    0.01000    0.00957    0.95676       37
cpu217       rnd_rob   94.36620  7.247    0.07680    7.24686   94.36620      284
   > server  0         91.89189  0.919    0.01000                             37
   > server  1         93.05556  0.906    0.00973                             36
   > server  2         98.52941  0.906    0.00919                             34
   > server  3         93.05556  0.906    0.00973                             36
   > server  4         95.71429  0.906    0.00946                             35
   > server  5         91.66667  0.892    0.00973                             36
   > server  6         94.44444  0.919    0.00973                             36
   > server  7         97.05882  0.892    0.00919                             34
mem217       fcfs       0.00300  0.000    0.01109    0.00006    0.00534       41
disk217      fcfs       0.64000  0.008    0.01190    0.01276    1.07273       44
cpu218       rnd_rob   94.21053  7.260    0.07707    7.26038   94.21053      285
   > server  0         93.05556  0.906    0.00973                             36
   > server  1         93.05556  0.906    0.00973                             36
   > server  2         91.89189  0.919    0.01000                             37
   > server  3         95.83333  0.933    0.00973                             36
   > server  4         94.44444  0.919    0.00973                             36
   > server  5         97.14286  0.919    0.00946                             35
   > server  6         95.58824  0.879    0.00919                             34
   > server  7         92.85714  0.879    0.00946                             35
mem218       fcfs       0.00300  0.000    0.01190    0.00006    0.00491       44
disk218      fcfs       0.64000  0.008    0.01217    0.01522    1.25067       45
cpu219       rnd_rob   95.53571  7.233    0.07571    7.23334   95.53571      280
   > server  0         95.83333  0.933    0.00973                             36
   > server  1         97.14286  0.919    0.00946                             35
   > server  2         91.89189  0.919    0.01000                             37
   > server  3         97.05882  0.892    0.00919                             34
   > server  4         94.28571  0.892    0.00946                             35
   > server  5         95.71429  0.906    0.00946                             35
   > server  6         95.58824  0.879    0.00919                             34
   > server  7         97.05882  0.892    0.00919                             34
mem219       fcfs       0.00300  0.000    0.00757    0.00003    0.00386       28
disk219      fcfs       0.64000  0.006    0.00946    0.00831    0.87771       35
cpu220       rnd_rob   97.44526  7.220    0.07409    7.21982   97.44526      274
   > server  0        100.00000  0.946    0.00946                             35
   > server  1         95.71429  0.906    0.00946                             35
   > server  2         94.28571  0.892    0.00946                             35
   > server  3         94.28571  0.892    0.00946                             35
   > server  4         98.52941  0.906    0.00919                             34
   > server  5         98.52941  0.906    0.00919                             34
   > server  6         98.48485  0.879    0.00892                             33
   > server  7        100.00000  0.892    0.00892                             33
mem220       fcfs       0.00300  0.000    0.00135    0.00000    0.00300        5
disk220      fcfs       0.64000  0.006    0.00973    0.01217    1.25000       36
cpu221       rnd_rob   96.60714  7.314    0.07571    7.31446   96.60714      280
   > server  0         97.22222  0.946    0.00973                             36
   > server  1         95.83333  0.933    0.00973                             36
   > server  2         95.83333  0.933    0.00973                             36
   > server  3         95.71429  0.906    0.00946                             35
   > server  4         95.71429  0.906    0.00946                             35
   > server  5         95.71429  0.906    0.00946                             35
   > server  6         97.05882  0.892    0.00919                             34
   > server  7        100.00000  0.892    0.00892                             33
mem221       fcfs       0.00300  0.000    0.00270    0.00001    0.00330       10
disk221      fcfs       0.64000  0.005    0.00811    0.00865    1.06667       30
cpu222       rnd_rob   96.04317  7.220    0.07517    7.21982   96.04317      278
   > server  0         97.14286  0.919    0.00946                             35
   > server  1         95.71429  0.906    0.00946                             35
   > server  2         94.44444  0.919    0.00973                             36
   > server  3         95.71429  0.906    0.00946                             35
   > server  4         97.05882  0.892    0.00919                             34
   > server  5         97.05882  0.892    0.00919                             34
   > server  6         94.28571  0.892    0.00946                             35
   > server  7         97.05882  0.892    0.00919                             34
mem222       fcfs       0.00300  0.000    0.00270    0.00001    0.00300       10
disk222      fcfs       0.64000  0.006    0.00973    0.00907    0.93222       36
cpu223       rnd_rob   97.11191  7.274    0.07490    7.27390   97.11191      277
   > server  0         97.14286  0.919    0.00946                             35
   > server  1        100.00000  0.919    0.00919                             34
   > server  2        100.00000  0.919    0.00919                             34
   > server  3         95.71429  0.906    0.00946                             35
   > server  4         98.52941  0.906    0.00919                             34
   > server  5         95.71429  0.906    0.00946                             35
   > server  6         93.05556  0.906    0.00973                             36
   > server  7         97.05882  0.892    0.00919                             34
mem223       fcfs       0.00300  0.000    0.00135    0.00000    0.00300        5
disk223      fcfs       0.64000  0.006    0.00919    0.01150    1.25059       34
cpu224       rnd_rob   95.69892  7.220    0.07544    7.21982   95.69892      279
   > server  0         94.44444  0.919    0.00973                             36
   > server  1         95.71429  0.906    0.00946                             35
   > server  2         90.54054  0.906    0.01000                             37
   > server  3         95.71429  0.906    0.00946                             35
   > server  4         95.71429  0.906    0.00946                             35
   > server  5         97.05882  0.892    0.00919                             34
   > server  6         97.05882  0.892    0.00919                             34
   > server  7        100.00000  0.892    0.00892                             33
mem224       fcfs       0.00300  0.000    0.00216    0.00001    0.00338        8
disk224      fcfs       0.64000  0.006    0.00892    0.00750    0.84000       33
cpu225       rnd_rob   96.41577  7.274    0.07544    7.27390   96.41577      279
   > server  0         98.57143  0.933    0.00946                             35
   > server  1        100.00000  0.919    0.00919                             34
   > server  2         91.89189  0.919    0.01000                             37
   > server  3         95.71429  0.906    0.00946                             35
   > server  4         98.52941  0.906    0.00919                             34
   > server  5         95.71429  0.906    0.00946                             35
   > server  6         94.28571  0.892    0.00946                             35
   > server  7         97.05882  0.892    0.00919                             34
mem225       fcfs       0.00300  0.000    0.00270    0.00001    0.00480       10
disk225      fcfs       0.64000  0.006    0.00973    0.01237    1.27111       36
cpu226       rnd_rob   96.94245  7.287    0.07517    7.28742   96.94245      278
   > server  0         97.14286  0.919    0.00946                             35
   > server  1         97.14286  0.919    0.00946                             35
   > server  2         98.52941  0.906    0.00919                             34
   > server  3         95.71429  0.906    0.00946                             35
   > server  4         95.71429  0.906    0.00946                             35
   > server  5         98.52941  0.906    0.00919                             34
   > server  6         95.71429  0.906    0.00946                             35
   > server  7         97.14286  0.919    0.00946                             35
mem226       fcfs       0.00300  0.000    0.00270    0.00001    0.00330       10
disk226      fcfs       0.64000  0.005    0.00730    0.00554    0.75852       27
cpu227       rnd_rob   97.32143  7.369    0.07571    7.36854   97.32143      280
   > server  0         97.22222  0.946    0.00973                             36
   > server  1        100.00000  0.919    0.00919                             34
   > server  2         97.14286  0.919    0.00946                             35
   > server  3         94.44444  0.919    0.00973                             36
   > server  4         95.83333  0.933    0.00973                             36
   > server  5         98.57143  0.933    0.00946                             35
   > server  6         98.52941  0.906    0.00919                             34
   > server  7         97.05882  0.892    0.00919                             34
mem227       fcfs       0.00300  0.000    0.00352    0.00002    0.00508       13
disk227      fcfs       0.64000  0.006    0.00865    0.01044    1.20625       32
cpu228       rnd_rob   97.49104  7.355    0.07544    7.35502   97.49104      279
   > server  0        100.00000  0.946    0.00946                             35
   > server  1         97.14286  0.919    0.00946                             35
   > server  2        100.00000  0.919    0.00919                             34
   > server  3        100.00000  0.919    0.00919                             34
   > server  4         95.71429  0.906    0.00946                             35
   > server  5         95.71429  0.906    0.00946                             35
   > server  6         95.83333  0.933    0.00973                             36
   > server  7         95.71429  0.906    0.00946                             35
mem228       fcfs       0.00300  0.000    0.00189    0.00001    0.00471        7
disk228      fcfs       0.64000  0.004    0.00676    0.00527    0.77920       25
cpu229       rnd_rob   96.94245  7.287    0.07517    7.28742   96.94245      278
   > server  0         97.14286  0.919    0.00946                             35
   > server  1         97.14286  0.919    0.00946                             35
   > server  2         95.71429  0.906    0.00946                             35
   > server  3         98.52941  0.906    0.00919                             34
   > server  4         97.14286  0.919    0.00946                             35
   > server  5         98.52941  0.906    0.00919                             34
   > server  6         97.14286  0.919    0.00946                             35
   > server  7         94.28571  0.892    0.00946                             35
mem229       fcfs       0.00300  0.000    0.00297    0.00001    0.00409       11
disk229      fcfs       0.64000  0.004    0.00703    0.00609    0.86615       26
cpu230       rnd_rob   95.55160  7.260    0.07598    7.26038   95.55160      281
   > server  0         93.24324  0.933    0.01000                             37
   > server  1         95.71429  0.906    0.00946                             35
   > server  2         98.52941  0.906    0.00919                             34
   > server  3         98.52941  0.906    0.00919                             34
   > server  4         95.71429  0.906    0.00946                             35
   > server  5         91.66667  0.892    0.00973                             36
   > server  6         97.14286  0.919    0.00946                             35
   > server  7         94.28571  0.892    0.00946                             35
mem230       fcfs       0.00300  0.000    0.00352    0.00001    0.00323       13
disk230      fcfs       0.64000  0.006    0.00865    0.00769    0.88875       32
cpu231       rnd_rob   97.14286  7.355    0.07571    7.35502   97.14286      280
   > server  0         97.22222  0.946    0.00973                             36
   > server  1        100.00000  0.919    0.00919                             34
   > server  2        100.00000  0.919    0.00919                             34
   > server  3         95.83333  0.933    0.00973                             36
   > server  4         91.89189  0.919    0.01000                             37
   > server  5         95.71429  0.906    0.00946                             35
   > server  6         98.52941  0.906    0.00919                             34
   > server  7         98.52941  0.906    0.00919                             34
mem231       fcfs       0.00300  0.000    0.00243    0.00001    0.00500        9
disk231      fcfs       0.64000  0.005    0.00757    0.01061    1.40143       28
cpu232       rnd_rob   95.89286  7.260    0.07571    7.26038   95.89286      280
   > server  0         97.14286  0.919    0.00946                             35
   > server  1         93.05556  0.906    0.00973                             36
   > server  2         93.05556  0.906    0.00973                             36
   > server  3         94.28571  0.892    0.00946                             35
   > server  4         97.14286  0.919    0.00946                             35
   > server  5         98.52941  0.906    0.00919                             34
   > server  6         98.52941  0.906    0.00919                             34
   > server  7         95.71429  0.906    0.00946                             35
mem232       fcfs       0.00300  0.000    0.00324    0.00001    0.00325       12
disk232      fcfs       0.64000  0.006    0.01000    0.00861    0.86054       37
cpu233       rnd_rob   96.22302  7.233    0.07517    7.23334   96.22302      278
   > server  0         95.83333  0.933    0.00973                             36
   > server  1         93.24324  0.933    0.01000                             37
