         C++/CSIM Simulation Report (Version 20.0 for MS Visual C/C++)

                           Tue Jan 12 15:05:31 2016


                     Ending simulation time:     38119.252
                     Elapsed simulation time:    38119.252
                     CPU time used (seconds):     1652.666


FACILITY SUMMARY 

facility     service    service          through-    queue     response   compl
   > server  2        300.00000  0.220    0.00073                             28
   > server  3        300.00000  0.212    0.00071                             27
   > server  4        300.00000  0.205    0.00068                             26
   > server  5        300.00000  0.197    0.00066                             25
   > server  6        300.00000  0.189    0.00063                             24
   > server  7        300.00000  0.165    0.00055                             21
mem705       fcfs       0.00300  0.000    0.00121    0.00000    0.00404       46
disk705      fcfs       0.64000  0.001    0.00171    0.00112    0.65969       65
   > server  0          0.64000  0.001    0.00129                             49
   > server  1          0.64000  0.000    0.00034                             13
   > server  2          0.64000  0.000    0.00005                              2
   > server  3          0.64000  0.000    0.00003                              1
cpu706       rnd_rob  300.00000  1.495    0.00498    1.49531  300.00000      190
   > server  0        300.00000  0.220    0.00073                             28
   > server  1        300.00000  0.205    0.00068                             26
   > server  2        300.00000  0.197    0.00066                             25
   > server  3        300.00000  0.197    0.00066                             25
   > server  4        300.00000  0.189    0.00063                             24
   > server  5        300.00000  0.181    0.00060                             23
   > server  6        300.00000  0.173    0.00058                             22
   > server  7        300.00000  0.134    0.00045                             17
mem706       fcfs       0.00300  0.000    0.00102    0.00001    0.00500       39
disk706      fcfs       0.64000  0.001    0.00157    0.00101    0.64000       60
   > server  0          0.64000  0.001    0.00115                             44
   > server  1          0.64000  0.000    0.00031                             12
   > server  2          0.64000  0.000    0.00008                              3
   > server  3          0.64000  0.000    0.00003                              1
cpu707       rnd_rob  300.00000  1.511    0.00504    1.51105  300.00000      192
   > server  0        300.00000  0.212    0.00071                             27
   > server  1        300.00000  0.197    0.00066                             25
   > server  2        300.00000  0.197    0.00066                             25
   > server  3        300.00000  0.197    0.00066                             25
   > server  4        300.00000  0.189    0.00063                             24
   > server  5        300.00000  0.181    0.00060                             23
   > server  6        300.00000  0.181    0.00060                             23
   > server  7        300.00000  0.157    0.00052                             20
mem707       fcfs       0.00300  0.000    0.00126    0.00000    0.00388       48
disk707      fcfs       0.64000  0.001    0.00186    0.00123    0.65803       71
   > server  0          0.64000  0.001    0.00126                             48
   > server  1          0.64000  0.000    0.00045                             17
   > server  2          0.64000  0.000    0.00010                              4
   > server  3          0.64000  0.000    0.00005                              2
cpu708       rnd_rob  300.00000  1.511    0.00504    1.51105  300.00000      192
   > server  0        300.00000  0.220    0.00073                             28
   > server  1        300.00000  0.212    0.00071                             27
   > server  2        300.00000  0.205    0.00068                             26
   > server  3        300.00000  0.189    0.00063                             24
   > server  4        300.00000  0.189    0.00063                             24
   > server  5        300.00000  0.181    0.00060                             23
   > server  6        300.00000  0.173    0.00058                             22
   > server  7        300.00000  0.142    0.00047                             18
mem708       fcfs       0.00300  0.000    0.00092    0.00000    0.00394       35
disk708      fcfs       0.64000  0.001    0.00113    0.00072    0.64000       43
   > server  0          0.64000  0.001    0.00084                             32
   > server  1          0.64000  0.000    0.00021                              8
   > server  2          0.64000  0.000    0.00008                              3
cpu709       rnd_rob  300.00000  1.511    0.00504    1.51105  300.00000      192
   > server  0        300.00000  0.220    0.00073                             28
   > server  1        300.00000  0.205    0.00068                             26
   > server  2        300.00000  0.197    0.00066                             25
   > server  3        300.00000  0.189    0.00063                             24
   > server  4        300.00000  0.189    0.00063                             24
   > server  5        300.00000  0.189    0.00063                             24
   > server  6        300.00000  0.165    0.00055                             21
   > server  7        300.00000  0.157    0.00052                             20
mem709       fcfs       0.00300  0.000    0.00118    0.00001    0.00473       45
disk709      fcfs       0.64000  0.001    0.00192    0.00123    0.64000       73
   > server  0          0.64000  0.001    0.00129                             49
   > server  1          0.64000  0.000    0.00037                             14
   > server  2          0.64000  0.000    0.00021                              8
   > server  3          0.64000  0.000    0.00005                              2
cpu710       rnd_rob  300.00000  1.480    0.00493    1.47957  300.00000      188
   > server  0        300.00000  0.220    0.00073                             28
   > server  1        300.00000  0.205    0.00068                             26
   > server  2        300.00000  0.197    0.00066                             25
   > server  3        300.00000  0.189    0.00063                             24
   > server  4        300.00000  0.189    0.00063                             24
   > server  5        300.00000  0.165    0.00055                             21
   > server  6        300.00000  0.165    0.00055                             21
   > server  7        300.00000  0.150    0.00050                             19
mem710       fcfs       0.00300  0.000    0.00097    0.00000    0.00373       37
disk710      fcfs       0.64000  0.001    0.00147    0.00096    0.65143       56
   > server  0          0.64000  0.001    0.00113                             43
   > server  1          0.64000  0.000    0.00018                              7
   > server  2          0.64000  0.000    0.00010                              4
   > server  3          0.64000  0.000    0.00005                              2
cpu711       rnd_rob  300.00000  1.480    0.00493    1.47957  300.00000      188
   > server  0        300.00000  0.205    0.00068                             26
   > server  1        300.00000  0.205    0.00068                             26
   > server  2        300.00000  0.205    0.00068                             26
   > server  3        300.00000  0.197    0.00066                             25
   > server  4        300.00000  0.197    0.00066                             25
   > server  5        300.00000  0.173    0.00058                             22
   > server  6        300.00000  0.165    0.00055                             21
   > server  7        300.00000  0.134    0.00045                             17
mem711       fcfs       0.00300  0.000    0.00105    0.00000    0.00428       40
disk711      fcfs       0.64000  0.001    0.00165    0.00106    0.64000       63
   > server  0          0.64000  0.001    0.00113                             43
   > server  1          0.64000  0.000    0.00037                             14
   > server  2          0.64000  0.000    0.00010                              4
   > server  3          0.64000  0.000    0.00005                              2
cpu712       rnd_rob  300.00000  0.094    0.00031    0.09444  300.00000       12
   > server  0        300.00000  0.024    0.00008                              3
   > server  1        300.00000  0.024    0.00008                              3
   > server  2        300.00000  0.008    0.00003                              1
   > server  3        300.00000  0.008    0.00003                              1
   > server  4        300.00000  0.008    0.00003                              1
   > server  5        300.00000  0.008    0.00003                              1
   > server  6        300.00000  0.008    0.00003                              1
   > server  7        300.00000  0.008    0.00003                              1
mem712       fcfs       0.00300  0.000    0.00160    0.00001    0.00433       61
disk712      fcfs       0.64000  0.001    0.00142    0.00091    0.64000       54
   > server  0          0.64000  0.001    0.00113                             43
   > server  1          0.64000  0.000    0.00026                             10
   > server  2          0.64000  0.000    0.00003                              1
cpu713       rnd_rob  300.00000  0.268    0.00089    0.26758  300.00000       34
   > server  0        300.00000  0.047    0.00016                              6
   > server  1        300.00000  0.039    0.00013                              5
   > server  2        300.00000  0.039    0.00013                              5
   > server  3        300.00000  0.039    0.00013                              5
   > server  4        300.00000  0.031    0.00010                              4
   > server  5        300.00000  0.031    0.00010                              4
   > server  6        300.00000  0.024    0.00008                              3
   > server  7        300.00000  0.016    0.00005                              2
mem713       fcfs       0.00300  0.000    0.00121    0.00000    0.00352       46
disk713      fcfs       0.64000  0.001    0.00152    0.00097    0.64000       58
   > server  0          0.64000  0.001    0.00110                             42
   > server  1          0.64000  0.000    0.00037                             14
   > server  2          0.64000  0.000    0.00005                              2
cpu714       rnd_rob  300.00000  0.094    0.00031    0.09444  300.00000       12
   > server  0        300.00000  0.024    0.00008                              3
   > server  1        300.00000  0.024    0.00008                              3
   > server  2        300.00000  0.008    0.00003                              1
   > server  3        300.00000  0.008    0.00003                              1
   > server  4        300.00000  0.008    0.00003                              1
   > server  5        300.00000  0.008    0.00003                              1
   > server  6        300.00000  0.008    0.00003                              1
   > server  7        300.00000  0.008    0.00003                              1
mem714       fcfs       0.00300  0.000    0.00147    0.00001    0.00375       56
disk714      fcfs       0.64000  0.001    0.00181    0.00116    0.64000       69
   > server  0          0.64000  0.001    0.00115                             44
   > server  1          0.64000  0.000    0.00042                             16
   > server  2          0.64000  0.000    0.00021                              8
   > server  3          0.64000  0.000    0.00003                              1
cpu715       rnd_rob  300.00000  0.102    0.00034    0.10231  300.00000       13
   > server  0        300.00000  0.024    0.00008                              3
   > server  1        300.00000  0.024    0.00008                              3
   > server  2        300.00000  0.016    0.00005                              2
   > server  3        300.00000  0.008    0.00003                              1
   > server  4        300.00000  0.008    0.00003                              1
   > server  5        300.00000  0.008    0.00003                              1
   > server  6        300.00000  0.008    0.00003                              1
   > server  7        300.00000  0.008    0.00003                              1
mem715       fcfs       0.00300  0.000    0.00144    0.00001    0.00382       55
disk715      fcfs       0.64000  0.001    0.00178    0.00114    0.64000       68
   > server  0          0.64000  0.001    0.00134                             51
   > server  1          0.64000  0.000    0.00037                             14
   > server  2          0.64000  0.000    0.00008                              3
cpu716       rnd_rob  300.00000  0.268    0.00089    0.26758  300.00000       34
   > server  0        300.00000  0.039    0.00013                              5
   > server  1        300.00000  0.039    0.00013                              5
   > server  2        300.00000  0.039    0.00013                              5
   > server  3        300.00000  0.031    0.00010                              4
   > server  4        300.00000  0.031    0.00010                              4
   > server  5        300.00000  0.031    0.00010                              4
   > server  6        300.00000  0.031    0.00010                              4
   > server  7        300.00000  0.024    0.00008                              3
mem716       fcfs       0.00300  0.000    0.00121    0.00001    0.00437       46
disk716      fcfs       0.64000  0.001    0.00131    0.00084    0.64000       50
   > server  0          0.64000  0.001    0.00105                             40
   > server  1          0.64000  0.000    0.00026                             10
cpu717       rnd_rob  300.00000  0.102    0.00034    0.10231  300.00000       13
   > server  0        300.00000  0.024    0.00008                              3
   > server  1        300.00000  0.024    0.00008                              3
   > server  2        300.00000  0.016    0.00005                              2
   > server  3        300.00000  0.008    0.00003                              1
   > server  4        300.00000  0.008    0.00003                              1
   > server  5        300.00000  0.008    0.00003                              1
   > server  6        300.00000  0.008    0.00003                              1
   > server  7        300.00000  0.008    0.00003                              1
mem717       fcfs       0.00300  0.000    0.00123    0.00001    0.00415       47
disk717      fcfs       0.64000  0.001    0.00173    0.00111    0.64000       66
   > server  0          0.64000  0.001    0.00131                             50
   > server  1          0.64000  0.000    0.00034                             13
   > server  2          0.64000  0.000    0.00005                              2
   > server  3          0.64000  0.000    0.00003                              1
cpu718       rnd_rob  300.00000  0.102    0.00034    0.10231  300.00000       13
   > server  0        300.00000  0.024    0.00008                              3
   > server  1        300.00000  0.024    0.00008                              3
   > server  2        300.00000  0.016    0.00005                              2
   > server  3        300.00000  0.008    0.00003                              1
   > server  4        300.00000  0.008    0.00003                              1
   > server  5        300.00000  0.008    0.00003                              1
   > server  6        300.00000  0.008    0.00003                              1
   > server  7        300.00000  0.008    0.00003                              1
mem718       fcfs       0.00300  0.000    0.00173    0.00001    0.00432       66
disk718      fcfs       0.64000  0.001    0.00210    0.00136    0.64800       80
   > server  0          0.64000  0.001    0.00131                             50
   > server  1          0.64000  0.000    0.00045                             17
   > server  2          0.64000  0.000    0.00024                              9
   > server  3          0.64000  0.000    0.00010                              4
cpu719       rnd_rob  300.00000  0.260    0.00087    0.25971  300.00000       33
   > server  0        300.00000  0.047    0.00016                              6
   > server  1        300.00000  0.039    0.00013                              5
   > server  2        300.00000  0.039    0.00013                              5
   > server  3        300.00000  0.031    0.00010                              4
   > server  4        300.00000  0.031    0.00010                              4
   > server  5        300.00000  0.024    0.00008                              3
   > server  6        300.00000  0.024    0.00008                              3
   > server  7        300.00000  0.024    0.00008                              3
mem719       fcfs       0.00300  0.000    0.00060    0.00000    0.00378       23
disk719      fcfs       0.64000  0.001    0.00084    0.00054    0.64000       32
   > server  0          0.64000  0.000    0.00068                             26
   > server  1          0.64000  0.000    0.00010                              4
   > server  2          0.64000  0.000    0.00005                              2
cpu720       rnd_rob  300.00000  0.401    0.00134    0.40137  300.00000       51
   > server  0        300.00000  0.063    0.00021                              8
   > server  1        300.00000  0.063    0.00021                              8
   > server  2        300.00000  0.063    0.00021                              8
   > server  3        300.00000  0.063    0.00021                              8
   > server  4        300.00000  0.063    0.00021                              8
   > server  5        300.00000  0.039    0.00013                              5
   > server  6        300.00000  0.031    0.00010                              4
   > server  7        300.00000  0.016    0.00005                              2
mem720       fcfs       0.00300  0.000    0.00100    0.00000    0.00387       38
disk720      fcfs       0.64000  0.001    0.00207    0.00134    0.64810       79
   > server  0          0.64000  0.001    0.00129                             49
   > server  1          0.64000  0.000    0.00050                             19
   > server  2          0.64000  0.000    0.00018                              7
   > server  3          0.64000  0.000    0.00010                              4
cpu721       rnd_rob  300.00000  0.362    0.00121    0.36202  300.00000       46
   > server  0        300.00000  0.063    0.00021                              8
   > server  1        300.00000  0.063    0.00021                              8
   > server  2        300.00000  0.055    0.00018                              7
   > server  3        300.00000  0.055    0.00018                              7
   > server  4        300.00000  0.047    0.00016                              6
   > server  5        300.00000  0.047    0.00016                              6
   > server  6        300.00000  0.024    0.00008                              3
   > server  7        300.00000  0.008    0.00003                              1
mem721       fcfs       0.00300  0.000    0.00110    0.00001    0.00493       42
disk721      fcfs       0.64000  0.001    0.00202    0.00133    0.65662       77
   > server  0          0.64000  0.001    0.00123                             47
   > server  1          0.64000  0.000    0.00047                             18
   > server  2          0.64000  0.000    0.00024                              9
   > server  3          0.64000  0.000    0.00008                              3
cpu722       rnd_rob  300.00000  0.386    0.00129    0.38563  300.00000       49
   > server  0        300.00000  0.063    0.00021                              8
   > server  1        300.00000  0.063    0.00021                              8
   > server  2        300.00000  0.063    0.00021                              8
   > server  3        300.00000  0.063    0.00021                              8
   > server  4        300.00000  0.055    0.00018                              7
   > server  5        300.00000  0.039    0.00013                              5
   > server  6        300.00000  0.031    0.00010                              4
   > server  7        300.00000  0.008    0.00003                              1
mem722       fcfs       0.00300  0.000    0.00110    0.00001    0.00464       42
disk722      fcfs       0.64000  0.001    0.00184    0.00121    0.65829       70
   > server  0          0.64000  0.001    0.00113                             43
   > server  1          0.64000  0.000    0.00047                             18
   > server  2          0.64000  0.000    0.00018                              7
   > server  3          0.64000  0.000    0.00005                              2
cpu723       rnd_rob  300.00000  0.409    0.00136    0.40924  300.00000       52
   > server  0        300.00000  0.079    0.00026                             10
   > server  1        300.00000  0.071    0.00024                              9
   > server  2        300.00000  0.063    0.00021                              8
   > server  3        300.00000  0.055    0.00018                              7
   > server  4        300.00000  0.047    0.00016                              6
   > server  5        300.00000  0.047    0.00016                              6
   > server  6        300.00000  0.039    0.00013                              5
   > server  7        300.00000  0.008    0.00003                              1
mem723       fcfs       0.00300  0.000    0.00100    0.00000    0.00395       38
disk723      fcfs       0.64000  0.001    0.00155    0.00099    0.64000       59
   > server  0          0.64000  0.001    0.00094                             36
   > server  1          0.64000  0.000    0.00045                             17
   > server  2          0.64000  0.000    0.00013                              5
   > server  3          0.64000  0.000    0.00003                              1
cpu724       rnd_rob  300.00000  0.378    0.00126    0.37776  300.00000       48
   > server  0        300.00000  0.063    0.00021                              8
   > server  1        300.00000  0.063    0.00021                              8
   > server  2        300.00000  0.063    0.00021                              8
   > server  3        300.00000  0.063    0.00021                              8
   > server  4        300.00000  0.047    0.00016                              6
   > server  5        300.00000  0.031    0.00010                              4
   > server  6        300.00000  0.031    0.00010                              4
   > server  7        300.00000  0.016    0.00005                              2
mem724       fcfs       0.00300  0.000    0.00076    0.00000    0.00393       29
disk724      fcfs       0.64000  0.001    0.00136    0.00087    0.64000       52
   > server  0          0.64000  0.001    0.00094                             36
   > server  1          0.64000  0.000    0.00026                             10
   > server  2          0.64000  0.000    0.00010                              4
   > server  3          0.64000  0.000    0.00005                              2
cpu725       rnd_rob  300.00000  0.346    0.00115    0.34628  300.00000       44
   > server  0        300.00000  0.071    0.00024                              9
   > server  1        300.00000  0.063    0.00021                              8
   > server  2        300.00000  0.063    0.00021                              8
   > server  3        300.00000  0.047    0.00016                              6
   > server  4        300.00000  0.039    0.00013                              5
   > server  5        300.00000  0.031    0.00010                              4
   > server  6        300.00000  0.024    0.00008                              3
   > server  7        300.00000  0.008    0.00003                              1
mem725       fcfs       0.00300  0.000    0.00144    0.00001    0.00551       55
disk725      fcfs       0.64000  0.001    0.00218    0.00143    0.65542       83
   > server  0          0.64000  0.001    0.00131                             50
   > server  1          0.64000  0.000    0.00047                             18
   > server  2          0.64000  0.000    0.00031                             12
   > server  3          0.64000  0.000    0.00008                              3
cpu726       rnd_rob  300.00000  0.535    0.00178    0.53516  300.00000       68
   > server  0        300.00000  0.094    0.00031                             12
   > server  1        300.00000  0.087    0.00029                             11
   > server  2        300.00000  0.079    0.00026                             10
   > server  3        300.00000  0.079    0.00026                             10
   > server  4        300.00000  0.063    0.00021                              8
   > server  5        300.00000  0.055    0.00018                              7
   > server  6        300.00000  0.039    0.00013                              5
   > server  7        300.00000  0.039    0.00013                              5
mem726       fcfs       0.00300  0.000    0.00097    0.00000    0.00422       37
disk726      fcfs       0.64000  0.002    0.00265    0.00175    0.65901      101
   > server  0          0.64000  0.001    0.00147                             56
   > server  1          0.64000  0.000    0.00068                             26
   > server  2          0.64000  0.000    0.00034                             13
   > server  3          0.64000  0.000    0.00016                              6
cpu727       rnd_rob  300.00000  0.378    0.00126    0.37776  300.00000       48
   > server  0        300.00000  0.071    0.00024                              9
   > server  1        300.00000  0.063    0.00021                              8
   > server  2        300.00000  0.063    0.00021                              8
   > server  3        300.00000  0.055    0.00018                              7
   > server  4        300.00000  0.047    0.00016                              6
   > server  5        300.00000  0.047    0.00016                              6
   > server  6        300.00000  0.031    0.00010                              4
mem727       fcfs       0.00300  0.000    0.00142    0.00001    0.00506       54
disk727      fcfs       0.64000  0.001    0.00186    0.00128    0.68507       71
   > server  0          0.64000  0.001    0.00113                             43
   > server  1          0.64000  0.000    0.00047                             18
   > server  2          0.64000  0.000    0.00018                              7
   > server  3          0.64000  0.000    0.00008                              3
cpu728       rnd_rob  300.00000  0.134    0.00045    0.13379  300.00000       17
   > server  0        300.00000  0.031    0.00010                              4
   > server  1        300.00000  0.031    0.00010                              4
   > server  2        300.00000  0.016    0.00005                              2
   > server  3        300.00000  0.016    0.00005                              2
   > server  4        300.00000  0.016    0.00005                              2
   > server  5        300.00000  0.008    0.00003                              1
   > server  6        300.00000  0.008    0.00003                              1
   > server  7        300.00000  0.008    0.00003                              1
mem728       fcfs       0.00300  0.000    0.00047    0.00000    0.00350       18
disk728      fcfs       0.64000  0.001    0.00105    0.00067    0.64000       40
   > server  0          0.64000  0.001    0.00081                             31
   > server  1          0.64000  0.000    0.00018                              7
   > server  2          0.64000  0.000    0.00005                              2
cpu729       rnd_rob  300.00000  0.126    0.00042    0.12592  300.00000       16
   > server  0        300.00000  0.031    0.00010                              4
   > server  1        300.00000  0.031    0.00010                              4
   > server  2        300.00000  0.024    0.00008                              3
   > server  3        300.00000  0.016    0.00005                              2
   > server  4        300.00000  0.008    0.00003                              1
   > server  5        300.00000  0.008    0.00003                              1
   > server  6        300.00000  0.008    0.00003                              1
mem729       fcfs       0.00300  0.000    0.00052    0.00000    0.00390       20
disk729      fcfs       0.64000  0.001    0.00136    0.00087    0.64000       52
   > server  0          0.64000  0.001    0.00087                             33
   > server  1          0.64000  0.000    0.00039                             15
   > server  2          0.64000  0.000    0.00010                              4
cpu730       rnd_rob  300.00000  0.126    0.00042    0.12592  300.00000       16
   > server  0        300.00000  0.031    0.00010                              4
   > server  1        300.00000  0.031    0.00010                              4
   > server  2        300.00000  0.024    0.00008                              3
   > server  3        300.00000  0.016    0.00005                              2
   > server  4        300.00000  0.016    0.00005                              2
   > server  5        300.00000  0.008    0.00003                              1
mem730       fcfs       0.00300  0.000    0.00094    0.00000    0.00417       36
disk730      fcfs       0.64000  0.001    0.00168    0.00118    0.70000       64
   > server  0          0.64000  0.001    0.00094                             36
   > server  1          0.64000  0.000    0.00047                             18
   > server  2          0.64000  0.000    0.00018                              7
   > server  3          0.64000  0.000    0.00008                              3
cpu731       rnd_rob  300.00000  0.283    0.00094    0.28332  300.00000       36
   > server  0        300.00000  0.055    0.00018                              7
   > server  1        300.00000  0.055    0.00018                              7
   > server  2        300.00000  0.039    0.00013                              5
   > server  3        300.00000  0.039    0.00013                              5
   > server  4        300.00000  0.031    0.00010                              4
   > server  5        300.00000  0.024    0.00008                              3
   > server  6        300.00000  0.024    0.00008                              3
   > server  7        300.00000  0.016    0.00005                              2
mem731       fcfs       0.00300  0.000    0.00037    0.00000    0.00364       14
disk731      fcfs       0.64000  0.001    0.00142    0.00094    0.66370       54
   > server  0          0.64000  0.001    0.00084                             32
   > server  1          0.64000  0.000    0.00037                             14
   > server  2          0.64000  0.000    0.00018                              7
   > server  3          0.64000  0.000    0.00003                              1
cpu732       rnd_rob  300.00000  0.118    0.00039    0.11805  300.00000       15
   > server  0        300.00000  0.031    0.00010                              4
   > server  1        300.00000  0.031    0.00010                              4
   > server  2        300.00000  0.024    0.00008                              3
   > server  3        300.00000  0.016    0.00005                              2
   > server  4        300.00000  0.008    0.00003                              1
   > server  5        300.00000  0.008    0.00003                              1
mem732       fcfs       0.00300  0.000    0.00039    0.00000    0.00440       15
disk732      fcfs       0.64000  0.001    0.00084    0.00055    0.66000       32
   > server  0          0.64000  0.000    0.00066                             25
   > server  1          0.64000  0.000    0.00013                              5
   > server  2          0.64000  0.000    0.00003                              1
   > server  3          0.64000  0.000    0.00003                              1
cpu733       rnd_rob  300.00000  0.142    0.00047    0.14166  300.00000       18
   > server  0        300.00000  0.031    0.00010                              4
   > server  1        300.00000  0.031    0.00010                              4
   > server  2        300.00000  0.024    0.00008                              3
   > server  3        300.00000  0.016    0.00005                              2
   > server  4        300.00000  0.016    0.00005                              2
   > server  5        300.00000  0.016    0.00005                              2
   > server  6        300.00000  0.008    0.00003                              1
mem733       fcfs       0.00300  0.000    0.00066    0.00000    0.00384       25
disk733      fcfs       0.64000  0.001    0.00129    0.00086    0.66612       49
   > server  0          0.64000  0.001    0.00087                             33
   > server  1          0.64000  0.000    0.00031                             12
   > server  2          0.64000  0.000    0.00008                              3
   > server  3          0.64000  0.000    0.00003                              1
cpu734       rnd_rob  300.00000  0.150    0.00050    0.14953  300.00000       19
   > server  0        300.00000  0.031    0.00010                              4
   > server  1        300.00000  0.031    0.00010                              4
   > server  2        300.00000  0.031    0.00010                              4
   > server  3        300.00000  0.016    0.00005                              2
   > server  4        300.00000  0.016    0.00005                              2
   > server  5        300.00000  0.016    0.00005                              2
   > server  6        300.00000  0.008    0.00003                              1
mem734       fcfs       0.00300  0.000    0.00066    0.00000    0.00372       25
disk734      fcfs       0.64000  0.001    0.00131    0.00084    0.64000       50
   > server  0          0.64000  0.001    0.00100                             38
   > server  1          0.64000  0.000    0.00026                             10
   > server  2          0.64000  0.000    0.00005                              2
cpu735       rnd_rob  300.00000  0.283    0.00094    0.28332  300.00000       36
   > server  0        300.00000  0.055    0.00018                              7
   > server  1        300.00000  0.055    0.00018                              7
   > server  2        300.00000  0.047    0.00016                              6
   > server  3        300.00000  0.031    0.00010                              4
   > server  4        300.00000  0.031    0.00010                              4
   > server  5        300.00000  0.024    0.00008                              3
   > server  6        300.00000  0.024    0.00008                              3
   > server  7        300.00000  0.016    0.00005                              2
mem735       fcfs       0.00300  0.000    0.00050    0.00000    0.00379       19
disk735      fcfs       0.64000  0.001    0.00136    0.00087    0.64000       52
   > server  0          0.64000  0.001    0.00079                             30
   > server  1          0.64000  0.000    0.00039                             15
   > server  2          0.64000  0.000    0.00016                              6
   > server  3          0.64000  0.000    0.00003                              1
cpu736       rnd_rob  300.00000  1.456    0.00485    1.45596  300.00000      185
   > server  0        300.00000  0.212    0.00071                             27
   > server  1        300.00000  0.205    0.00068                             26
   > server  2        300.00000  0.189    0.00063                             24
   > server  3        300.00000  0.189    0.00063                             24
   > server  4        300.00000  0.181    0.00060                             23
   > server  5        300.00000  0.173    0.00058                             22
   > server  6        300.00000  0.157    0.00052                             20
   > server  7        300.00000  0.150    0.00050                             19
mem736       fcfs       0.00300  0.000    0.00160    0.00001    0.00502       61
disk736      fcfs       0.64000  0.001    0.00218    0.00139    0.64000       83
   > server  0          0.64000  0.001    0.00136                             52
   > server  1          0.64000  0.000    0.00055                             21
   > server  2          0.64000  0.000    0.00021                              8
   > server  3          0.64000  0.000    0.00005                              2
cpu737       rnd_rob  300.00000  1.495    0.00498    1.49531  300.00000      190
   > server  0        300.00000  0.228    0.00076                             29
   > server  1        300.00000  0.212    0.00071                             27
   > server  2        300.00000  0.197    0.00066                             25
   > server  3        300.00000  0.197    0.00066                             25
   > server  4        300.00000  0.189    0.00063                             24
   > server  5        300.00000  0.189    0.00063                             24
   > server  6        300.00000  0.165    0.00055                             21
   > server  7        300.00000  0.118    0.00039                             15
mem737       fcfs       0.00300  0.000    0.00118    0.00001    0.00440       45
disk737      fcfs       0.64000  0.001    0.00189    0.00121    0.64000       72
   > server  0          0.64000  0.001    0.00136                             52
   > server  1          0.64000  0.000    0.00037                             14
   > server  2          0.64000  0.000    0.00010                              4
   > server  3          0.64000  0.000    0.00005                              2
cpu738       rnd_rob  300.00000  1.487    0.00496    1.48744  300.00000      189
   > server  0        300.00000  0.212    0.00071                             27
   > server  1        300.00000  0.205    0.00068                             26
   > server  2        300.00000  0.205    0.00068                             26
   > server  3        300.00000  0.197    0.00066                             25
   > server  4        300.00000  0.189    0.00063                             24
   > server  5        300.00000  0.189    0.00063                             24
   > server  6        300.00000  0.165    0.00055                             21
   > server  7        300.00000  0.126    0.00042                             16
mem738       fcfs       0.00300  0.000    0.00094    0.00000    0.00408       36
disk738      fcfs       0.64000  0.001    0.00144    0.00092    0.64000       55
   > server  0          0.64000  0.001    0.00100                             38
   > server  1          0.64000  0.000    0.00024                              9
   > server  2          0.64000  0.000    0.00016                              6
   > server  3          0.64000  0.000    0.00005                              2
cpu739       rnd_rob  300.00000  1.487    0.00496    1.48744  300.00000      189
   > server  0        300.00000  0.220    0.00073                             28
   > server  1        300.00000  0.197    0.00066                             25
   > server  2        300.00000  0.197    0.00066                             25
   > server  3        300.00000  0.197    0.00066                             25
   > server  4        300.00000  0.197    0.00066                             25
   > server  5        300.00000  0.181    0.00060                             23
   > server  6        300.00000  0.157    0.00052                             20
   > server  7        300.00000  0.142    0.00047                             18
mem739       fcfs       0.00300  0.000    0.00108    0.00001    0.00483       41
disk739      fcfs       0.64000  0.001    0.00163    0.00104    0.64000       62
   > server  0          0.64000  0.001    0.00108                             41
   > server  1          0.64000  0.000    0.00045                             17
   > server  2          0.64000  0.000    0.00008                              3
   > server  3          0.64000  0.000    0.00003                              1
cpu740       rnd_rob  300.00000  1.503    0.00501    1.50318  300.00000      191
   > server  0        300.00000  0.212    0.00071                             27
   > server  1        300.00000  0.205    0.00068                             26
   > server  2        300.00000  0.197    0.00066                             25
   > server  3        300.00000  0.189    0.00063                             24
   > server  4        300.00000  0.189    0.00063                             24
   > server  5        300.00000  0.189    0.00063                             24
   > server  6        300.00000  0.173    0.00058                             22
   > server  7        300.00000  0.150    0.00050                             19
mem740       fcfs       0.00300  0.000    0.00147    0.00001    0.00482       56
disk740      fcfs       0.64000  0.001    0.00215    0.00138    0.64000       82
   > server  0          0.64000  0.001    0.00147                             56
   > server  1          0.64000  0.000    0.00047                             18
   > server  2          0.64000  0.000    0.00018                              7
   > server  3          0.64000  0.000    0.00003                              1
cpu741       rnd_rob  300.00000  1.480    0.00493    1.47957  300.00000      188
   > server  0        300.00000  0.212    0.00071                             27
   > server  1        300.00000  0.212    0.00071                             27
   > server  2        300.00000  0.197    0.00066                             25
   > server  3        300.00000  0.189    0.00063                             24
   > server  4        300.00000  0.181    0.00060                             23
   > server  5        300.00000  0.181    0.00060                             23
   > server  6        300.00000  0.165    0.00055                             21
   > server  7        300.00000  0.142    0.00047                             18
mem741       fcfs       0.00300  0.000    0.00152    0.00001    0.00491       58
disk741      fcfs       0.64000  0.001    0.00202    0.00129    0.64000       77
   > server  0          0.64000  0.001    0.00129                             49
   > server  1          0.64000  0.000    0.00055                             21
   > server  2          0.64000  0.000    0.00016                              6
   > server  3          0.64000  0.000    0.00003                              1
cpu742       rnd_rob  300.00000  1.487    0.00496    1.48744  300.00000      189
   > server  0        300.00000  0.228    0.00076                             29
   > server  1        300.00000  0.205    0.00068                             26
   > server  2        300.00000  0.197    0.00066                             25
   > server  3        300.00000  0.197    0.00066                             25
   > server  4        300.00000  0.189    0.00063                             24
