         C++/CSIM Simulation Report (Version 20.0 for MS Visual C/C++)

                           Fri Mar  4 12:21:46 2016


                     Ending simulation time:     41701.362
                     Elapsed simulation time:    41701.362
                     CPU time used (seconds):     2271.898


FACILITY SUMMARY 

facility     service    service          through-    queue     response   compl
   > server  3        300.00000  0.669    0.00223                             93
   > server  4        300.00000  0.626    0.00209                             87
   > server  5        300.00000  0.604    0.00201                             84
   > server  6        300.00000  0.583    0.00194                             81
   > server  7        300.00000  0.554    0.00185                             77
mem584       fcfs       0.00300  0.000    0.01348    0.00004    0.00316      562
disk584      fcfs       0.64000  0.001    0.00144    0.00092    0.64000       60
   > server  0          0.64000  0.001    0.00134                             56
   > server  1          0.64000  0.000    0.00010                              4
cpu585       rnd_rob  300.00000  4.906    0.01635    4.90631  300.00000      682
   > server  0        300.00000  0.691    0.00230                             96
   > server  1        300.00000  0.676    0.00225                             94
   > server  2        300.00000  0.633    0.00211                             88
   > server  3        300.00000  0.626    0.00209                             87
   > server  4        300.00000  0.604    0.00201                             84
   > server  5        300.00000  0.583    0.00194                             81
   > server  6        300.00000  0.561    0.00187                             78
   > server  7        300.00000  0.532    0.00177                             74
mem585       fcfs       0.00300  0.000    0.01110    0.00004    0.00329      463
disk585      fcfs       0.64000  0.001    0.00132    0.00084    0.64000       55
   > server  0          0.64000  0.001    0.00118                             49
   > server  1          0.64000  0.000    0.00010                              4
   > server  2          0.64000  0.000    0.00005                              2
cpu586       rnd_rob  300.00000  4.928    0.01643    4.92790  300.00000      685
   > server  0        300.00000  0.683    0.00228                             95
   > server  1        300.00000  0.647    0.00216                             90
   > server  2        300.00000  0.633    0.00211                             88
   > server  3        300.00000  0.619    0.00206                             86
   > server  4        300.00000  0.619    0.00206                             86
   > server  5        300.00000  0.597    0.00199                             83
   > server  6        300.00000  0.576    0.00192                             80
   > server  7        300.00000  0.554    0.00185                             77
mem586       fcfs       0.00300  0.000    0.01686    0.00006    0.00373      703
disk586      fcfs       0.64000  0.002    0.00288    0.00184    0.64000      120
   > server  0          0.64000  0.002    0.00240                            100
   > server  1          0.64000  0.000    0.00038                             16
   > server  2          0.64000  0.000    0.00010                              4
cpu587       rnd_rob  300.00000  4.827    0.01609    4.82718  300.00000      671
   > server  0        300.00000  0.676    0.00225                             94
   > server  1        300.00000  0.662    0.00221                             92
   > server  2        300.00000  0.640    0.00213                             89
   > server  3        300.00000  0.619    0.00206                             86
   > server  4        300.00000  0.590    0.00197                             82
   > server  5        300.00000  0.576    0.00192                             80
   > server  6        300.00000  0.554    0.00185                             77
   > server  7        300.00000  0.511    0.00170                             71
mem587       fcfs       0.00300  0.000    0.01396    0.00005    0.00337      582
disk587      fcfs       0.64000  0.001    0.00175    0.00112    0.64000       73
   > server  0          0.64000  0.001    0.00153                             64
   > server  1          0.64000  0.000    0.00017                              7
   > server  2          0.64000  0.000    0.00002                              1
   > server  3          0.64000  0.000    0.00002                              1
cpu588       rnd_rob  300.00000  4.583    0.01528    4.58258  300.00000      637
   > server  0        300.00000  0.669    0.00223                             93
   > server  1        300.00000  0.626    0.00209                             87
   > server  2        300.00000  0.604    0.00201                             84
   > server  3        300.00000  0.583    0.00194                             81
   > server  4        300.00000  0.554    0.00185                             77
   > server  5        300.00000  0.540    0.00180                             75
   > server  6        300.00000  0.518    0.00173                             72
   > server  7        300.00000  0.489    0.00163                             68
mem588       fcfs       0.00300  0.000    0.01177    0.00004    0.00336      491
disk588      fcfs       0.64000  0.002    0.00245    0.00158    0.64627      102
   > server  0          0.64000  0.001    0.00209                             87
   > server  1          0.64000  0.000    0.00029                             12
   > server  2          0.64000  0.000    0.00005                              2
   > server  3          0.64000  0.000    0.00002                              1
cpu589       rnd_rob  300.00000  4.806    0.01602    4.80560  300.00000      668
   > server  0        300.00000  0.698    0.00233                             97
   > server  1        300.00000  0.676    0.00225                             94
   > server  2        300.00000  0.640    0.00213                             89
   > server  3        300.00000  0.611    0.00204                             85
   > server  4        300.00000  0.590    0.00197                             82
   > server  5        300.00000  0.561    0.00187                             78
   > server  6        300.00000  0.525    0.00175                             73
   > server  7        300.00000  0.504    0.00168                             70
mem589       fcfs       0.00300  0.000    0.01465    0.00005    0.00325      611
disk589      fcfs       0.64000  0.001    0.00201    0.00129    0.64000       84
   > server  0          0.64000  0.001    0.00168                             70
   > server  1          0.64000  0.000    0.00024                             10
   > server  2          0.64000  0.000    0.00010                              4
cpu590       rnd_rob  300.00000  4.568    0.01523    4.56820  300.00000      635
   > server  0        300.00000  0.676    0.00225                             94
   > server  1        300.00000  0.633    0.00211                             88
   > server  2        300.00000  0.611    0.00204                             85
   > server  3        300.00000  0.597    0.00199                             83
   > server  4        300.00000  0.547    0.00182                             76
   > server  5        300.00000  0.532    0.00177                             74
   > server  6        300.00000  0.489    0.00163                             68
   > server  7        300.00000  0.482    0.00161                             67
mem590       fcfs       0.00300  0.000    0.00962    0.00003    0.00337      401
disk590      fcfs       0.64000  0.001    0.00230    0.00147    0.64000       96
   > server  0          0.64000  0.001    0.00192                             80
   > server  1          0.64000  0.000    0.00024                             10
   > server  2          0.64000  0.000    0.00012                              5
   > server  3          0.64000  0.000    0.00002                              1
cpu591       rnd_rob  300.00000  4.647    0.01549    4.64733  300.00000      646
   > server  0        300.00000  0.691    0.00230                             96
   > server  1        300.00000  0.662    0.00221                             92
   > server  2        300.00000  0.611    0.00204                             85
   > server  3        300.00000  0.590    0.00197                             82
   > server  4        300.00000  0.568    0.00189                             79
   > server  5        300.00000  0.532    0.00177                             74
   > server  6        300.00000  0.511    0.00170                             71
   > server  7        300.00000  0.482    0.00161                             67
mem591       fcfs       0.00300  0.000    0.00930    0.00003    0.00322      388
disk591      fcfs       0.64000  0.001    0.00197    0.00126    0.64000       82
   > server  0          0.64000  0.001    0.00182                             76
   > server  1          0.64000  0.000    0.00012                              5
   > server  2          0.64000  0.000    0.00002                              1
cpu592       rnd_rob  300.00000  4.532    0.01511    4.53223  300.00000      630
   > server  0        300.00000  0.676    0.00225                             94
   > server  1        300.00000  0.640    0.00213                             89
   > server  2        300.00000  0.611    0.00204                             85
   > server  3        300.00000  0.561    0.00187                             78
   > server  4        300.00000  0.532    0.00177                             74
   > server  5        300.00000  0.525    0.00175                             73
   > server  6        300.00000  0.518    0.00173                             72
   > server  7        300.00000  0.468    0.00156                             65
mem592       fcfs       0.00300  0.000    0.00986    0.00004    0.00355      411
disk592      fcfs       0.64000  0.002    0.00297    0.00190    0.64000      124
   > server  0          0.64000  0.002    0.00261                            109
   > server  1          0.64000  0.000    0.00026                             11
   > server  2          0.64000  0.000    0.00005                              2
   > server  3          0.64000  0.000    0.00005                              2
cpu593       rnd_rob  300.00000  4.647    0.01549    4.64733  300.00000      646
   > server  0        300.00000  0.669    0.00223                             93
   > server  1        300.00000  0.647    0.00216                             90
   > server  2        300.00000  0.626    0.00209                             87
   > server  3        300.00000  0.597    0.00199                             83
   > server  4        300.00000  0.561    0.00187                             78
   > server  5        300.00000  0.540    0.00180                             75
   > server  6        300.00000  0.511    0.00170                             71
   > server  7        300.00000  0.496    0.00165                             69
mem593       fcfs       0.00300  0.000    0.01005    0.00003    0.00306      419
disk593      fcfs       0.64000  0.001    0.00182    0.00117    0.64000       76
   > server  0          0.64000  0.001    0.00165                             69
   > server  1          0.64000  0.000    0.00017                              7
cpu594       rnd_rob  300.00000  4.611    0.01537    4.61136  300.00000      641
   > server  0        300.00000  0.691    0.00230                             96
   > server  1        300.00000  0.647    0.00216                             90
   > server  2        300.00000  0.633    0.00211                             88
   > server  3        300.00000  0.611    0.00204                             85
   > server  4        300.00000  0.554    0.00185                             77
   > server  5        300.00000  0.532    0.00177                             74
   > server  6        300.00000  0.482    0.00161                             67
   > server  7        300.00000  0.460    0.00153                             64
mem594       fcfs       0.00300  0.000    0.01010    0.00003    0.00324      421
disk594      fcfs       0.64000  0.002    0.00237    0.00152    0.64000       99
   > server  0          0.64000  0.001    0.00206                             86
   > server  1          0.64000  0.000    0.00024                             10
   > server  2          0.64000  0.000    0.00007                              3
cpu595       rnd_rob  300.00000  4.827    0.01609    4.82718  300.00000      671
   > server  0        300.00000  0.698    0.00233                             97
   > server  1        300.00000  0.662    0.00221                             92
   > server  2        300.00000  0.640    0.00213                             89
   > server  3        300.00000  0.619    0.00206                             86
   > server  4        300.00000  0.583    0.00194                             81
   > server  5        300.00000  0.568    0.00189                             79
   > server  6        300.00000  0.547    0.00182                             76
   > server  7        300.00000  0.511    0.00170                             71
mem595       fcfs       0.00300  0.000    0.01439    0.00005    0.00318      600
disk595      fcfs       0.64000  0.001    0.00177    0.00114    0.64000       74
   > server  0          0.64000  0.001    0.00156                             65
   > server  1          0.64000  0.000    0.00014                              6
   > server  2          0.64000  0.000    0.00005                              2
   > server  3          0.64000  0.000    0.00002                              1
cpu596       rnd_rob  300.00000  4.770    0.01590    4.76963  300.00000      663
   > server  0        300.00000  0.662    0.00221                             92
   > server  1        300.00000  0.662    0.00221                             92
   > server  2        300.00000  0.633    0.00211                             88
   > server  3        300.00000  0.619    0.00206                             86
   > server  4        300.00000  0.583    0.00194                             81
   > server  5        300.00000  0.561    0.00187                             78
   > server  6        300.00000  0.540    0.00180                             75
   > server  7        300.00000  0.511    0.00170                             71
mem596       fcfs       0.00300  0.000    0.01228    0.00004    0.00322      512
disk596      fcfs       0.64000  0.001    0.00209    0.00134    0.64000       87
   > server  0          0.64000  0.001    0.00197                             82
   > server  1          0.64000  0.000    0.00007                              3
   > server  2          0.64000  0.000    0.00002                              1
   > server  3          0.64000  0.000    0.00002                              1
cpu597       rnd_rob  300.00000  4.655    0.01552    4.65452  300.00000      647
   > server  0        300.00000  0.669    0.00223                             93
   > server  1        300.00000  0.633    0.00211                             88
   > server  2        300.00000  0.619    0.00206                             86
   > server  3        300.00000  0.590    0.00197                             82
   > server  4        300.00000  0.568    0.00189                             79
   > server  5        300.00000  0.554    0.00185                             77
   > server  6        300.00000  0.525    0.00175                             73
   > server  7        300.00000  0.496    0.00165                             69
mem597       fcfs       0.00300  0.000    0.01216    0.00004    0.00318      507
disk597      fcfs       0.64000  0.001    0.00170    0.00109    0.64000       71
   > server  0          0.64000  0.001    0.00163                             68
   > server  1          0.64000  0.000    0.00005                              2
   > server  2          0.64000  0.000    0.00002                              1
cpu598       rnd_rob  300.00000  4.626    0.01542    4.62575  300.00000      643
   > server  0        300.00000  0.669    0.00223                             93
   > server  1        300.00000  0.640    0.00213                             89
   > server  2        300.00000  0.611    0.00204                             85
   > server  3        300.00000  0.590    0.00197                             82
   > server  4        300.00000  0.568    0.00189                             79
   > server  5        300.00000  0.540    0.00180                             75
   > server  6        300.00000  0.518    0.00173                             72
   > server  7        300.00000  0.489    0.00163                             68
mem598       fcfs       0.00300  0.000    0.01120    0.00004    0.00325      467
disk598      fcfs       0.64000  0.001    0.00182    0.00117    0.64000       76
   > server  0          0.64000  0.001    0.00170                             71
   > server  1          0.64000  0.000    0.00010                              4
   > server  2          0.64000  0.000    0.00002                              1
cpu599       rnd_rob  300.00000  4.647    0.01549    4.64733  300.00000      646
   > server  0        300.00000  0.662    0.00221                             92
   > server  1        300.00000  0.633    0.00211                             88
   > server  2        300.00000  0.626    0.00209                             87
   > server  3        300.00000  0.604    0.00201                             84
   > server  4        300.00000  0.568    0.00189                             79
   > server  5        300.00000  0.540    0.00180                             75
   > server  6        300.00000  0.518    0.00173                             72
   > server  7        300.00000  0.496    0.00165                             69
mem599       fcfs       0.00300  0.000    0.01129    0.00004    0.00357      471
disk599      fcfs       0.64000  0.002    0.00324    0.00207    0.64000      135
   > server  0          0.64000  0.002    0.00295                            123
   > server  1          0.64000  0.000    0.00026                             11
   > server  2          0.64000  0.000    0.00002                              1
cpu600       rnd_rob  300.00000  4.770    0.01590    4.76963  300.00000      663
   > server  0        300.00000  0.683    0.00228                             95
   > server  1        300.00000  0.676    0.00225                             94
   > server  2        300.00000  0.669    0.00223                             93
   > server  3        300.00000  0.626    0.00209                             87
   > server  4        300.00000  0.590    0.00197                             82
   > server  5        300.00000  0.540    0.00180                             75
   > server  6        300.00000  0.504    0.00168                             70
   > server  7        300.00000  0.482    0.00161                             67
mem600       fcfs       0.00300  0.000    0.01132    0.00004    0.00342      472
disk600      fcfs       0.64000  0.001    0.00218    0.00140    0.64000       91
   > server  0          0.64000  0.001    0.00182                             76
   > server  1          0.64000  0.000    0.00029                             12
   > server  2          0.64000  0.000    0.00007                              3
cpu601       rnd_rob  300.00000  5.108    0.01703    5.10775  300.00000      710
   > server  0        300.00000  0.727    0.00242                            101
   > server  1        300.00000  0.705    0.00235                             98
   > server  2        300.00000  0.669    0.00223                             93
   > server  3        300.00000  0.655    0.00218                             91
   > server  4        300.00000  0.626    0.00209                             87
   > server  5        300.00000  0.611    0.00204                             85
   > server  6        300.00000  0.568    0.00189                             79
   > server  7        300.00000  0.547    0.00182                             76
mem601       fcfs       0.00300  0.000    0.01355    0.00004    0.00324      565
disk601      fcfs       0.64000  0.001    0.00120    0.00077    0.64000       50
   > server  0          0.64000  0.001    0.00118                             49
   > server  1          0.64000  0.000    0.00002                              1
cpu602       rnd_rob  300.00000  5.029    0.01676    5.02861  300.00000      699
   > server  0        300.00000  0.719    0.00240                            100
   > server  1        300.00000  0.705    0.00235                             98
   > server  2        300.00000  0.676    0.00225                             94
   > server  3        300.00000  0.640    0.00213                             89
   > server  4        300.00000  0.626    0.00209                             87
   > server  5        300.00000  0.590    0.00197                             82
   > server  6        300.00000  0.554    0.00185                             77
   > server  7        300.00000  0.518    0.00173                             72
mem602       fcfs       0.00300  0.000    0.01233    0.00004    0.00336      514
disk602      fcfs       0.64000  0.001    0.00144    0.00092    0.64000       60
   > server  0          0.64000  0.001    0.00137                             57
   > server  1          0.64000  0.000    0.00007                              3
cpu603       rnd_rob  300.00000  5.007    0.01669    5.00703  300.00000      696
   > server  0        300.00000  0.698    0.00233                             97
   > server  1        300.00000  0.683    0.00228                             95
   > server  2        300.00000  0.669    0.00223                             93
   > server  3        300.00000  0.626    0.00209                             87
   > server  4        300.00000  0.619    0.00206                             86
   > server  5        300.00000  0.590    0.00197                             82
   > server  6        300.00000  0.568    0.00189                             79
   > server  7        300.00000  0.554    0.00185                             77
mem603       fcfs       0.00300  0.000    0.01422    0.00005    0.00339      593
disk603      fcfs       0.64000  0.001    0.00156    0.00100    0.64000       65
   > server  0          0.64000  0.001    0.00149                             62
   > server  1          0.64000  0.000    0.00007                              3
cpu604       rnd_rob  300.00000  4.899    0.01633    4.89912  300.00000      681
   > server  0        300.00000  0.712    0.00237                             99
   > server  1        300.00000  0.698    0.00233                             97
   > server  2        300.00000  0.655    0.00218                             91
   > server  3        300.00000  0.619    0.00206                             86
   > server  4        300.00000  0.611    0.00204                             85
   > server  5        300.00000  0.583    0.00194                             81
   > server  6        300.00000  0.540    0.00180                             75
   > server  7        300.00000  0.482    0.00161                             67
mem604       fcfs       0.00300  0.000    0.01048    0.00004    0.00340      437
disk604      fcfs       0.64000  0.001    0.00168    0.00107    0.64000       70
   > server  0          0.64000  0.001    0.00146                             61
   > server  1          0.64000  0.000    0.00017                              7
   > server  2          0.64000  0.000    0.00005                              2
cpu605       rnd_rob  300.00000  4.813    0.01604    4.81279  300.00000      669
   > server  0        300.00000  0.712    0.00237                             99
   > server  1        300.00000  0.662    0.00221                             92
   > server  2        300.00000  0.647    0.00216                             90
   > server  3        300.00000  0.619    0.00206                             86
   > server  4        300.00000  0.590    0.00197                             82
   > server  5        300.00000  0.561    0.00187                             78
   > server  6        300.00000  0.532    0.00177                             74
   > server  7        300.00000  0.489    0.00163                             68
mem605       fcfs       0.00300  0.000    0.00969    0.00003    0.00316      404
disk605      fcfs       0.64000  0.001    0.00132    0.00084    0.64000       55
   > server  0          0.64000  0.001    0.00118                             49
   > server  1          0.64000  0.000    0.00012                              5
   > server  2          0.64000  0.000    0.00002                              1
cpu606       rnd_rob  300.00000  5.072    0.01691    5.07178  300.00000      705
   > server  0        300.00000  0.712    0.00237                             99
   > server  1        300.00000  0.691    0.00230                             96
   > server  2        300.00000  0.676    0.00225                             94
   > server  3        300.00000  0.655    0.00218                             91
   > server  4        300.00000  0.619    0.00206                             86
   > server  5        300.00000  0.604    0.00201                             84
   > server  6        300.00000  0.576    0.00192                             80
   > server  7        300.00000  0.540    0.00180                             75
mem606       fcfs       0.00300  0.000    0.01691    0.00006    0.00330      705
disk606      fcfs       0.64000  0.001    0.00108    0.00069    0.64000       45
   > server  0          0.64000  0.001    0.00106                             44
   > server  1          0.64000  0.000    0.00002                              1
cpu607       rnd_rob  300.00000  4.705    0.01568    4.70488  300.00000      654
   > server  0        300.00000  0.691    0.00230                             96
   > server  1        300.00000  0.662    0.00221                             92
   > server  2        300.00000  0.633    0.00211                             88
   > server  3        300.00000  0.611    0.00204                             85
   > server  4        300.00000  0.576    0.00192                             80
   > server  5        300.00000  0.540    0.00180                             75
   > server  6        300.00000  0.511    0.00170                             71
   > server  7        300.00000  0.482    0.00161                             67
mem607       fcfs       0.00300  0.000    0.00938    0.00003    0.00329      391
disk607      fcfs       0.64000  0.001    0.00177    0.00114    0.64000       74
   > server  0          0.64000  0.001    0.00163                             68
   > server  1          0.64000  0.000    0.00012                              5
   > server  2          0.64000  0.000    0.00002                              1
cpu608       rnd_rob  300.00000  4.712    0.01571    4.71208  300.00000      655
   > server  0        300.00000  0.655    0.00218                             91
   > server  1        300.00000  0.640    0.00213                             89
   > server  2        300.00000  0.633    0.00211                             88
   > server  3        300.00000  0.611    0.00204                             85
   > server  4        300.00000  0.561    0.00187                             78
   > server  5        300.00000  0.561    0.00187                             78
   > server  6        300.00000  0.540    0.00180                             75
   > server  7        300.00000  0.511    0.00170                             71
mem608       fcfs       0.00300  0.000    0.01355    0.00004    0.00325      565
disk608      fcfs       0.64000  0.001    0.00230    0.00147    0.64000       96
   > server  0          0.64000  0.001    0.00199                             83
   > server  1          0.64000  0.000    0.00026                             11
   > server  2          0.64000  0.000    0.00005                              2
cpu609       rnd_rob  300.00000  4.597    0.01532    4.59697  300.00000      639
   > server  0        300.00000  0.662    0.00221                             92
   > server  1        300.00000  0.626    0.00209                             87
   > server  2        300.00000  0.604    0.00201                             84
   > server  3        300.00000  0.583    0.00194                             81
   > server  4        300.00000  0.576    0.00192                             80
   > server  5        300.00000  0.554    0.00185                             77
   > server  6        300.00000  0.518    0.00173                             72
   > server  7        300.00000  0.475    0.00158                             66
mem609       fcfs       0.00300  0.000    0.01072    0.00004    0.00344      447
disk609      fcfs       0.64000  0.002    0.00252    0.00161    0.64000      105
   > server  0          0.64000  0.001    0.00201                             84
   > server  1          0.64000  0.000    0.00038                             16
   > server  2          0.64000  0.000    0.00012                              5
cpu610       rnd_rob  300.00000  4.396    0.01465    4.39554  300.00000      611
   > server  0        300.00000  0.655    0.00218                             91
   > server  1        300.00000  0.626    0.00209                             87
   > server  2        300.00000  0.597    0.00199                             83
   > server  3        300.00000  0.561    0.00187                             78
   > server  4        300.00000  0.518    0.00173                             72
   > server  5        300.00000  0.504    0.00168                             70
   > server  6        300.00000  0.475    0.00158                             66
   > server  7        300.00000  0.460    0.00153                             64
mem610       fcfs       0.00300  0.000    0.00789    0.00002    0.00312      329
disk610      fcfs       0.64000  0.001    0.00177    0.00114    0.64000       74
   > server  0          0.64000  0.001    0.00161                             67
   > server  1          0.64000  0.000    0.00014                              6
   > server  2          0.64000  0.000    0.00002                              1
cpu611       rnd_rob  300.00000  4.460    0.01487    4.46029  300.00000      620
   > server  0        300.00000  0.633    0.00211                             88
   > server  1        300.00000  0.626    0.00209                             87
   > server  2        300.00000  0.604    0.00201                             84
   > server  3        300.00000  0.568    0.00189                             79
   > server  4        300.00000  0.554    0.00185                             77
   > server  5        300.00000  0.511    0.00170                             71
   > server  6        300.00000  0.496    0.00165                             69
   > server  7        300.00000  0.468    0.00156                             65
mem611       fcfs       0.00300  0.000    0.01300    0.00004    0.00339      542
disk611      fcfs       0.64000  0.001    0.00153    0.00098    0.64000       64
   > server  0          0.64000  0.001    0.00141                             59
   > server  1          0.64000  0.000    0.00012                              5
cpu612       rnd_rob  300.00000  4.820    0.01607    4.81999  300.00000      670
   > server  0        300.00000  0.669    0.00223                             93
   > server  1        300.00000  0.640    0.00213                             89
   > server  2        300.00000  0.633    0.00211                             88
   > server  3        300.00000  0.626    0.00209                             87
   > server  4        300.00000  0.611    0.00204                             85
   > server  5        300.00000  0.568    0.00189                             79
   > server  6        300.00000  0.554    0.00185                             77
   > server  7        300.00000  0.518    0.00173                             72
mem612       fcfs       0.00300  0.000    0.01528    0.00005    0.00335      637
disk612      fcfs       0.64000  0.002    0.00269    0.00172    0.64000      112
   > server  0          0.64000  0.001    0.00230                             96
   > server  1          0.64000  0.000    0.00026                             11
   > server  2          0.64000  0.000    0.00007                              3
   > server  3          0.64000  0.000    0.00005                              2
cpu613       rnd_rob  300.00000  4.640    0.01547    4.64014  300.00000      645
   > server  0        300.00000  0.662    0.00221                             92
   > server  1        300.00000  0.647    0.00216                             90
   > server  2        300.00000  0.619    0.00206                             86
   > server  3        300.00000  0.590    0.00197                             82
   > server  4        300.00000  0.590    0.00197                             82
   > server  5        300.00000  0.547    0.00182                             76
   > server  6        300.00000  0.518    0.00173                             72
   > server  7        300.00000  0.468    0.00156                             65
mem613       fcfs       0.00300  0.000    0.01180    0.00004    0.00326      492
disk613      fcfs       0.64000  0.001    0.00192    0.00123    0.64000       80
   > server  0          0.64000  0.001    0.00173                             72
   > server  1          0.64000  0.000    0.00019                              8
cpu614       rnd_rob  300.00000  4.655    0.01552    4.65452  300.00000      647
   > server  0        300.00000  0.655    0.00218                             91
   > server  1        300.00000  0.633    0.00211                             88
   > server  2        300.00000  0.619    0.00206                             86
   > server  3        300.00000  0.597    0.00199                             83
   > server  4        300.00000  0.576    0.00192                             80
   > server  5        300.00000  0.554    0.00185                             77
   > server  6        300.00000  0.525    0.00175                             73
   > server  7        300.00000  0.496    0.00165                             69
mem614       fcfs       0.00300  0.000    0.01333    0.00004    0.00322      556
disk614      fcfs       0.64000  0.001    0.00221    0.00141    0.64000       92
   > server  0          0.64000  0.001    0.00194                             81
   > server  1          0.64000  0.000    0.00019                              8
   > server  2          0.64000  0.000    0.00005                              2
   > server  3          0.64000  0.000    0.00002                              1
cpu615       rnd_rob  300.00000  4.611    0.01537    4.61136  300.00000      641
   > server  0        300.00000  0.640    0.00213                             89
   > server  1        300.00000  0.611    0.00204                             85
   > server  2        300.00000  0.597    0.00199                             83
   > server  3        300.00000  0.590    0.00197                             82
   > server  4        300.00000  0.576    0.00192                             80
   > server  5        300.00000  0.568    0.00189                             79
   > server  6        300.00000  0.532    0.00177                             74
   > server  7        300.00000  0.496    0.00165                             69
mem615       fcfs       0.00300  0.000    0.01266    0.00004    0.00347      528
disk615      fcfs       0.64000  0.002    0.00259    0.00166    0.64000      108
   > server  0          0.64000  0.001    0.00223                             93
   > server  1          0.64000  0.000    0.00029                             12
   > server  2          0.64000  0.000    0.00007                              3
cpu616       rnd_rob  300.00000  4.496    0.01499    4.49626  300.00000      625
   > server  0        300.00000  0.655    0.00218                             91
   > server  1        300.00000  0.619    0.00206                             86
   > server  2        300.00000  0.597    0.00199                             83
   > server  3        300.00000  0.590    0.00197                             82
   > server  4        300.00000  0.554    0.00185                             77
   > server  5        300.00000  0.511    0.00170                             71
   > server  6        300.00000  0.496    0.00165                             69
   > server  7        300.00000  0.475    0.00158                             66
mem616       fcfs       0.00300  0.000    0.00974    0.00003    0.00358      406
disk616      fcfs       0.64000  0.002    0.00242    0.00155    0.64000      101
   > server  0          0.64000  0.001    0.00201                             84
   > server  1          0.64000  0.000    0.00036                             15
   > server  2          0.64000  0.000    0.00005                              2
cpu617       rnd_rob  300.00000  4.949    0.01650    4.94948  300.00000      688
   > server  0        300.00000  0.691    0.00230                             96
   > server  1        300.00000  0.676    0.00225                             94
   > server  2        300.00000  0.655    0.00218                             91
   > server  3        300.00000  0.640    0.00213                             89
   > server  4        300.00000  0.611    0.00204                             85
   > server  5        300.00000  0.576    0.00192                             80
   > server  6        300.00000  0.561    0.00187                             78
   > server  7        300.00000  0.540    0.00180                             75
mem617       fcfs       0.00300  0.000    0.01475    0.00005    0.00329      615
disk617      fcfs       0.64000  0.001    0.00204    0.00130    0.64000       85
   > server  0          0.64000  0.001    0.00187                             78
   > server  1          0.64000  0.000    0.00017                              7
cpu618       rnd_rob  300.00000  4.899    0.01633    4.89912  300.00000      681
   > server  0        300.00000  0.705    0.00235                             98
   > server  1        300.00000  0.669    0.00223                             93
   > server  2        300.00000  0.640    0.00213                             89
   > server  3        300.00000  0.633    0.00211                             88
   > server  4        300.00000  0.604    0.00201                             84
   > server  5        300.00000  0.568    0.00189                             79
   > server  6        300.00000  0.554    0.00185                             77
   > server  7        300.00000  0.525    0.00175                             73
mem618       fcfs       0.00300  0.000    0.01415    0.00005    0.00334      590
disk618      fcfs       0.64000  0.001    0.00218    0.00140    0.64000       91
   > server  0          0.64000  0.001    0.00192                             80
   > server  1          0.64000  0.000    0.00022                              9
   > server  2          0.64000  0.000    0.00005                              2
cpu619       rnd_rob  300.00000  4.611    0.01537    4.61136  300.00000      641
   > server  0        300.00000  0.640    0.00213                             89
   > server  1        300.00000  0.626    0.00209                             87
   > server  2        300.00000  0.619    0.00206                             86
   > server  3        300.00000  0.611    0.00204                             85
   > server  4        300.00000  0.576    0.00192                             80
   > server  5        300.00000  0.532    0.00177                             74
   > server  6        300.00000  0.518    0.00173                             72
   > server  7        300.00000  0.489    0.00163                             68
mem619       fcfs       0.00300  0.000    0.01005    0.00003    0.00316      419
disk619      fcfs       0.64000  0.001    0.00197    0.00126    0.64000       82
   > server  0          0.64000  0.001    0.00180                             75
   > server  1          0.64000  0.000    0.00014                              6
   > server  2          0.64000  0.000    0.00002                              1
cpu620       rnd_rob  300.00000  4.806    0.01602    4.80560  300.00000      668
   > server  0        300.00000  0.676    0.00225                             94
   > server  1        300.00000  0.662    0.00221                             92
   > server  2        300.00000  0.633    0.00211                             88
   > server  3        300.00000  0.611    0.00204                             85
   > server  4        300.00000  0.604    0.00201                             84
   > server  5        300.00000  0.568    0.00189                             79
   > server  6        300.00000  0.547    0.00182                             76
   > server  7        300.00000  0.504    0.00168                             70
mem620       fcfs       0.00300  0.000    0.01427    0.00005    0.00337      595
disk620      fcfs       0.64000  0.002    0.00245    0.00157    0.64000      102
   > server  0          0.64000  0.001    0.00211                             88
   > server  1          0.64000  0.000    0.00026                             11
   > server  2          0.64000  0.000    0.00005                              2
   > server  3          0.64000  0.000    0.00002                              1
cpu621       rnd_rob  300.00000  4.842    0.01614    4.84157  300.00000      673
   > server  0        300.00000  0.676    0.00225                             94
   > server  1        300.00000  0.662    0.00221                             92
   > server  2        300.00000  0.647    0.00216                             90
   > server  3        300.00000  0.619    0.00206                             86
   > server  4        300.00000  0.619    0.00206                             86
   > server  5        300.00000  0.583    0.00194                             81
   > server  6        300.00000  0.547    0.00182                             76
   > server  7        300.00000  0.489    0.00163                             68
mem621       fcfs       0.00300  0.000    0.01391    0.00005    0.00333      580
disk621      fcfs       0.64000  0.002    0.00245    0.00157    0.64000      102
   > server  0          0.64000  0.001    0.00218                             91
   > server  1          0.64000  0.000    0.00022                              9
   > server  2          0.64000  0.000    0.00002                              1
   > server  3          0.64000  0.000    0.00002                              1
cpu622       rnd_rob  300.00000  4.748    0.01583    4.74805  300.00000      660
   > server  0        300.00000  0.662    0.00221                             92
   > server  1        300.00000  0.655    0.00218                             91
   > server  2        300.00000  0.640    0.00213                             89
   > server  3        300.00000  0.611    0.00204                             85
   > server  4        300.00000  0.576    0.00192                             80
   > server  5        300.00000  0.561    0.00187                             78
   > server  6        300.00000  0.532    0.00177                             74
   > server  7        300.00000  0.511    0.00170                             71
